name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.03754,0.00016,0.00086,0.00860,0.02211,0.00041,0.00031,16.33,38.78,44.9,49,2022/12/01
BBC,0.01199,0.00011,0.00093,0.00236,0.00234,0.00292,0.00027,19.57,45.65,34.78,46,2022/12/01
Fox News,0.01863,0.00021,0.00379,0.00754,0.00515,0.00296,0.00114,13.75,39.38,46.88,160,2022/12/01
NBC News,0.03843,0.00020,0.00088,0.02452,0.00584,0.00144,0.00608,12.12,36.36,51.52,66,2022/12/01
New York Post,0.06807,0.00019,0.01004,0.01344,0.01704,0.00305,0.00575,17.5,27.5,55.0,40,2022/12/01
Newsmax,0.01245,0.00013,0.00095,0.00121,0.00474,0.00070,0.00037,6.0,48.0,46.0,50,2022/12/01
Newsweek,0.01903,0.00007,0.00051,0.00086,0.00577,0.00167,0.00049,10.42,39.58,50.0,96,2022/12/01
One America News Network (OAN),0.00325,0.00026,0.00149,0.00047,0.00247,0.00019,0.00013,8.333,61.11,30.56,36,2022/12/01
Reuters,0.00678,0.00004,0.00026,0.00060,0.00100,0.00162,0.00006,13.33,37.78,48.89,45,2022/12/01
The Epoch Times,0.01088,0.00031,0.00226,0.00133,0.00239,0.00096,0.00137,8.571,60.0,31.43,105,2022/12/01
The Guardian (US),0.04743,0.00017,0.00251,0.00554,0.01659,0.00118,0.00707,20.0,33.0,47.0,100,2022/12/01
The Hill,0.00193,0.00005,0.00039,0.00022,0.00074,0.00015,0.00004,2.778,50.0,47.22,36,2022/12/01
The New York Times,0.01098,0.00017,0.00059,0.00572,0.00222,0.00075,0.00023,15.62,56.25,28.12,64,2022/12/01
The Wall Street Journal,0.00570,0.00013,0.00079,0.00101,0.00116,0.00117,0.00014,16.18,64.71,19.12,68,2022/12/01
The Washington Post,0.01472,0.00009,0.00061,0.00082,0.00319,0.00424,0.00199,14.85,44.55,40.59,101,2022/12/01
The Washington Times,0.00622,0.00012,0.00074,0.00096,0.00117,0.00027,0.00075,13.51,32.43,54.05,37,2022/12/01
Washington Examiner,0.02683,0.00007,0.00047,0.00101,0.00991,0.00108,0.00835,7.463,43.28,49.25,67,2022/12/01
