name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Fox News,0.02685,0.00011,0.00083,0.00654,0.01107,0.00220,0.00104,19.29,37.14,43.57,140,2023/12/22
NBC News,0.03325,0.00018,0.00048,0.02740,0.00265,0.00057,0.00052,14.89,31.91,53.19,47,2023/12/22
New York Post,0.03300,0.00010,0.00134,0.00445,0.00759,0.00211,0.00247,11.11,24.44,64.44,45,2023/12/22
Newsmax,0.05388,0.00067,0.00344,0.03880,0.00828,0.00095,0.00771,8.0,38.0,54.0,50,2023/12/22
One America News Network (OAN),0.04818,0.00009,0.00050,0.01429,0.02833,0.00033,0.00016,4.348,34.78,60.87,23,2023/12/22
The Epoch Times,0.00988,0.00010,0.00078,0.00171,0.00381,0.00045,0.00040,6.989,49.46,43.55,186,2023/12/22
The Hill,0.00153,0.00004,0.00030,0.00019,0.00071,0.00006,0.00004,0.00000,44.0,56.0,25,2023/12/22
The Wall Street Journal,0.00519,0.00012,0.00085,0.00037,0.00297,0.00010,0.00007,16.18,60.29,23.53,68,2023/12/22
The Washington Times,0.04660,0.00016,0.00072,0.02718,0.01129,0.00344,0.00107,15.85,46.34,37.8,82,2023/12/22
Washington Examiner,0.02257,0.00012,0.00065,0.01517,0.00344,0.00030,0.00065,8.065,37.1,54.84,62,2023/12/22
