name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Fox News,0.01347,0.00015,0.00047,0.00483,0.00401,0.00081,0.00025,18.62,35.86,45.52,145,2023/12/03
NBC News,0.04494,0.00034,0.00077,0.03256,0.00685,0.00226,0.00047,8.475,32.2,59.32,59,2023/12/03
New York Post,0.10758,0.00030,0.01243,0.00340,0.03233,0.00240,0.03378,24.44,17.78,57.78,45,2023/12/03
Newsmax,0.03462,0.00016,0.00119,0.00669,0.00576,0.00505,0.00250,5.882,37.25,56.86,51,2023/12/03
One America News Network (OAN),0.03016,0.00009,0.00097,0.00033,0.02267,0.00013,0.00026,4.545,45.45,50.0,22,2023/12/03
Reuters,0.00604,0.00005,0.00029,0.00150,0.00044,0.00141,0.00006,19.51,43.9,36.59,41,2023/12/03
The Epoch Times,0.00689,0.00009,0.00069,0.00049,0.00319,0.00069,0.00008,8.152,52.72,39.13,184,2023/12/03
The Hill,0.03684,0.00003,0.00025,0.00023,0.03140,0.00032,0.00008,7.407,37.04,55.56,27,2023/12/03
The New York Times,0.01605,0.00009,0.00127,0.00207,0.00336,0.00144,0.00024,14.89,59.57,25.53,47,2023/12/03
The Wall Street Journal,0.00929,0.00005,0.00031,0.00315,0.00091,0.00123,0.00008,13.85,55.38,30.77,65,2023/12/03
The Washington Times,0.02323,0.00008,0.00048,0.01154,0.00265,0.00122,0.00012,11.69,45.45,42.86,77,2023/12/03
Washington Examiner,0.01229,0.00006,0.00034,0.00123,0.00150,0.00488,0.00009,12.28,26.32,61.4,57,2023/12/03
