name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Fox News,0.02730,0.00012,0.00194,0.00299,0.01390,0.00056,0.00093,20.14,37.5,42.36,144,2023/12/06
NBC News,0.03539,0.00014,0.00045,0.02427,0.00303,0.00132,0.00267,11.32,37.74,50.94,53,2023/12/06
New York Post,0.09324,0.00039,0.03759,0.00664,0.02346,0.00555,0.00291,8.889,35.56,55.56,45,2023/12/06
Newsmax,0.01390,0.00010,0.00081,0.00358,0.00168,0.00244,0.00011,4.0,44.0,52.0,50,2023/12/06
One America News Network (OAN),0.00445,0.00020,0.00119,0.00337,0.00145,0.00032,0.00009,17.39,43.48,39.13,23,2023/12/06
The Epoch Times,0.01097,0.00009,0.00061,0.00177,0.00468,0.00132,0.00029,8.602,51.61,39.78,186,2023/12/06
The Hill,0.03843,0.00007,0.01124,0.00024,0.01447,0.00133,0.00025,7.692,38.46,53.85,26,2023/12/06
The Wall Street Journal,0.00325,0.00006,0.00042,0.00045,0.00152,0.00018,0.00006,15.15,69.7,15.15,66,2023/12/06
The Washington Times,0.01186,0.00007,0.00046,0.00352,0.00163,0.00079,0.00019,10.26,50.0,39.74,78,2023/12/06
Washington Examiner,0.01902,0.00007,0.00065,0.00125,0.00135,0.00106,0.01013,5.085,40.68,54.24,59,2023/12/06
