name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Fox News,0.02595,0.00008,0.00057,0.00207,0.00871,0.00370,0.00027,20.0,37.14,42.86,140,2023/12/27
NBC News,0.00799,0.00007,0.00032,0.00361,0.00111,0.00079,0.00010,20.0,38.18,41.82,55,2023/12/27
New York Post,0.01025,0.00007,0.00063,0.00059,0.00375,0.00043,0.00027,20.0,33.33,46.67,45,2023/12/27
Newsmax,0.01595,0.00010,0.00080,0.00999,0.00169,0.00092,0.00011,8.0,50.0,42.0,50,2023/12/27
One America News Network (OAN),0.03033,0.00007,0.00058,0.01146,0.00688,0.00013,0.00015,13.04,34.78,52.17,23,2023/12/27
The Epoch Times,0.01339,0.00012,0.00358,0.00126,0.00639,0.00036,0.00011,8.995,47.62,43.39,189,2023/12/27
The Hill,0.06607,0.00022,0.00166,0.00195,0.02254,0.03080,0.00024,0.00000,19.23,80.77,26,2023/12/27
The Wall Street Journal,0.00551,0.00005,0.00038,0.00066,0.00071,0.00017,0.00387,16.92,55.38,27.69,65,2023/12/27
The Washington Times,0.02516,0.00010,0.00053,0.00676,0.01132,0.00248,0.00013,11.11,40.74,48.15,81,2023/12/27
Washington Examiner,0.01127,0.00006,0.00029,0.00261,0.00534,0.00015,0.00008,3.448,44.83,51.72,58,2023/12/27
