name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Fox News,0.03011,0.00007,0.00066,0.00267,0.02076,0.00083,0.00062,17.61,29.58,52.82,142,2023/12/14
NBC News,0.04301,0.00013,0.00053,0.03532,0.00258,0.00078,0.00041,15.56,28.89,55.56,45,2023/12/14
New York Post,0.02823,0.00022,0.01390,0.00068,0.00645,0.00027,0.00371,13.33,24.44,62.22,45,2023/12/14
Newsmax,0.00224,0.00006,0.00038,0.00052,0.00093,0.00013,0.00009,0.00000,58.82,41.18,51,2023/12/14
One America News Network (OAN),0.00471,0.00014,0.00075,0.00088,0.00130,0.00070,0.00015,4.348,43.48,52.17,23,2023/12/14
The Epoch Times,0.00770,0.00012,0.00076,0.00335,0.00135,0.00023,0.00145,14.21,55.74,30.05,183,2023/12/14
The Hill,0.00222,0.00003,0.00018,0.00017,0.00046,0.00017,0.00004,3.846,50.0,46.15,26,2023/12/14
The Wall Street Journal,0.00541,0.00005,0.00033,0.00041,0.00384,0.00013,0.00007,15.38,47.69,36.92,65,2023/12/14
The Washington Times,0.00973,0.00009,0.00056,0.00088,0.00102,0.00171,0.00176,9.877,48.15,41.98,81,2023/12/14
Washington Examiner,0.02377,0.00011,0.00046,0.01429,0.00471,0.00069,0.00030,0.00000,40.98,59.02,61,2023/12/14
