name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Fox News,0.03884,0.00012,0.00064,0.01180,0.01114,0.00104,0.00632,20.69,33.1,46.21,145,2023/12/10
NBC News,0.05211,0.00065,0.00500,0.03729,0.02065,0.00139,0.00417,30.61,26.53,42.86,49,2023/12/10
New York Post,0.02902,0.00022,0.00080,0.00223,0.01024,0.00257,0.00380,17.78,33.33,48.89,45,2023/12/10
Newsmax,0.00539,0.00013,0.00097,0.00107,0.00118,0.00060,0.00013,10.0,56.0,34.0,50,2023/12/10
One America News Network (OAN),0.00521,0.00005,0.00032,0.00029,0.00136,0.00066,0.00009,17.39,52.17,30.43,23,2023/12/10
The Epoch Times,0.00344,0.00010,0.00084,0.00053,0.00127,0.00034,0.00040,8.421,58.42,33.16,190,2023/12/10
The Hill,0.00822,0.00008,0.00107,0.00066,0.00113,0.00085,0.00091,0.00000,38.46,61.54,26,2023/12/10
The New York Times,0.01794,0.00011,0.00086,0.00104,0.00152,0.00017,0.01060,8.511,53.19,38.3,47,2023/12/10
The Wall Street Journal,0.00858,0.00005,0.00041,0.00025,0.00443,0.00143,0.00006,10.77,58.46,30.77,65,2023/12/10
The Washington Times,0.02292,0.00008,0.00050,0.00253,0.00316,0.00362,0.00213,16.67,39.74,43.59,78,2023/12/10
Washington Examiner,0.05305,0.00031,0.02850,0.00272,0.01861,0.00599,0.00021,3.279,44.26,52.46,61,2023/12/10
