name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Fox News,0.03993,0.00017,0.00668,0.00488,0.00837,0.00291,0.01140,18.31,38.03,43.66,142,2023/12/17
NBC News,0.02881,0.00024,0.00062,0.01004,0.00132,0.00039,0.01518,20.0,38.18,41.82,55,2023/12/17
New York Post,0.05431,0.00009,0.00115,0.00293,0.01666,0.00248,0.00311,15.56,31.11,53.33,45,2023/12/17
Newsmax,0.05265,0.00025,0.00194,0.00379,0.00424,0.00499,0.01738,1.961,49.02,49.02,51,2023/12/17
One America News Network (OAN),0.01465,0.00017,0.00118,0.00058,0.00123,0.00027,0.01416,13.04,47.83,39.13,23,2023/12/17
The Epoch Times,0.01261,0.00013,0.00091,0.00170,0.00469,0.00132,0.00090,11.23,58.82,29.95,187,2023/12/17
The Hill,0.04324,0.00005,0.00040,0.00028,0.03533,0.00037,0.00008,7.143,25.0,67.86,28,2023/12/17
The Wall Street Journal,0.00905,0.00006,0.00038,0.00294,0.00393,0.00014,0.00007,15.38,53.85,30.77,65,2023/12/17
The Washington Times,0.04791,0.00015,0.00113,0.01412,0.00286,0.00546,0.01695,9.877,45.68,44.44,81,2023/12/17
Washington Examiner,0.02573,0.00007,0.00054,0.00402,0.00252,0.00130,0.01105,8.197,27.87,63.93,61,2023/12/17
