name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Fox News,0.02465,0.00018,0.00063,0.00204,0.00967,0.00119,0.00345,11.89,43.36,44.76,143,2023/12/30
NBC News,0.03899,0.00009,0.00041,0.01738,0.00162,0.00978,0.00033,23.21,28.57,48.21,56,2023/12/30
New York Post,0.06468,0.00040,0.00246,0.02961,0.02433,0.00084,0.00365,6.667,33.33,60.0,45,2023/12/30
Newsmax,0.03204,0.00014,0.00068,0.01948,0.00478,0.00289,0.00055,4.0,52.0,44.0,50,2023/12/30
One America News Network (OAN),0.01922,0.00007,0.00050,0.00663,0.00297,0.00102,0.00026,8.696,43.48,47.83,23,2023/12/30
The Epoch Times,0.00857,0.00012,0.00089,0.00160,0.00140,0.00169,0.00010,9.677,52.15,38.17,186,2023/12/30
The Hill,0.01565,0.00005,0.00025,0.00846,0.00430,0.00087,0.00009,3.571,42.86,53.57,28,2023/12/30
The Wall Street Journal,0.01606,0.00008,0.00054,0.00823,0.00268,0.00258,0.00028,15.38,67.69,16.92,65,2023/12/30
The Washington Times,0.02313,0.00009,0.00051,0.01152,0.00231,0.00279,0.00015,12.33,38.36,49.32,73,2023/12/30
Washington Examiner,0.02919,0.00011,0.00082,0.01329,0.00405,0.00088,0.00042,7.937,38.1,53.97,63,2023/12/30
