name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Fox News,0.01467,0.00007,0.00057,0.00237,0.00260,0.00111,0.00292,16.22,37.16,46.62,148,2023/12/23
NBC News,0.01514,0.00007,0.00030,0.01033,0.00275,0.00023,0.00019,20.34,30.51,49.15,59,2023/12/23
New York Post,0.01825,0.00008,0.00106,0.00293,0.00268,0.00157,0.00053,17.78,31.11,51.11,45,2023/12/23
Newsmax,0.02420,0.00012,0.00069,0.01241,0.00292,0.00113,0.00100,6.0,50.0,44.0,50,2023/12/23
One America News Network (OAN),0.01128,0.00006,0.00040,0.00563,0.00244,0.00010,0.00008,13.04,47.83,39.13,23,2023/12/23
The Epoch Times,0.01017,0.00011,0.00078,0.00232,0.00424,0.00034,0.00009,12.97,48.11,38.92,185,2023/12/23
The Hill,0.02800,0.00006,0.00032,0.00051,0.00279,0.01516,0.00012,10.71,28.57,60.71,28,2023/12/23
The Wall Street Journal,0.00662,0.00005,0.00028,0.00209,0.00223,0.00032,0.00007,19.7,53.03,27.27,66,2023/12/23
The Washington Times,0.02657,0.00011,0.00053,0.01089,0.00570,0.00344,0.00019,16.25,42.5,41.25,80,2023/12/23
Washington Examiner,0.03131,0.00005,0.00032,0.00241,0.01169,0.00367,0.00009,11.86,35.59,52.54,59,2023/12/23
