name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Fox News,0.02092,0.00010,0.00058,0.00833,0.00730,0.00112,0.00191,18.88,43.36,37.76,143,2023/12/18
NBC News,0.03231,0.00022,0.00046,0.01113,0.00261,0.00045,0.00597,20.0,36.36,43.64,55,2023/12/18
New York Post,0.03031,0.00021,0.00091,0.00674,0.00319,0.00164,0.00815,24.44,28.89,46.67,45,2023/12/18
Newsmax,0.02438,0.00012,0.00136,0.00418,0.00218,0.00425,0.00082,0.00000,50.0,50.0,50,2023/12/18
One America News Network (OAN),0.01088,0.00018,0.00097,0.00079,0.00127,0.00174,0.00169,13.04,47.83,39.13,23,2023/12/18
The Epoch Times,0.00903,0.00013,0.00101,0.00307,0.00297,0.00035,0.00018,11.35,54.05,34.59,185,2023/12/18
The Hill,0.01647,0.00004,0.00045,0.00031,0.00284,0.00029,0.00261,3.571,35.71,60.71,28,2023/12/18
The Wall Street Journal,0.00345,0.00007,0.00036,0.00098,0.00067,0.00012,0.00095,20.0,49.23,30.77,65,2023/12/18
The Washington Times,0.02842,0.00011,0.00063,0.00725,0.00255,0.00259,0.00987,9.524,47.62,42.86,84,2023/12/18
Washington Examiner,0.00500,0.00004,0.00029,0.00143,0.00148,0.00011,0.00005,9.259,33.33,57.41,54,2023/12/18
