name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00614,0.00025,0.00199,0.00120,0.00226,0.00064,0.00020,14.0,36.0,50.0,50,2023/01/18
BBC,0.03267,0.00014,0.00098,0.00098,0.00229,0.00840,0.01467,11.36,50.0,38.64,44,2023/01/18
Fox News,0.01887,0.00013,0.00099,0.00177,0.00776,0.00017,0.00439,10.49,39.51,50.0,162,2023/01/18
NBC News,0.02939,0.00023,0.00255,0.01799,0.00552,0.00067,0.00126,11.59,28.99,59.42,69,2023/01/18
New York Post,0.01137,0.00011,0.00095,0.00079,0.00258,0.00305,0.00056,12.5,40.0,47.5,40,2023/01/18
Newsmax,0.01759,0.00013,0.00096,0.00233,0.00943,0.00101,0.00029,0.00000,52.0,48.0,50,2023/01/18
Newsweek,0.02405,0.00013,0.00145,0.00467,0.00916,0.00084,0.00829,2.586,47.41,50.0,116,2023/01/18
One America News Network (OAN),0.02800,0.00011,0.00045,0.00063,0.01071,0.00026,0.00335,14.29,50.0,35.71,28,2023/01/18
Reuters,0.01372,0.00008,0.00045,0.00351,0.00104,0.00317,0.00013,14.63,36.59,48.78,41,2023/01/18
The Epoch Times,0.00276,0.00020,0.00138,0.00048,0.00153,0.00020,0.00019,9.524,54.29,36.19,105,2023/01/18
The Guardian (US),0.04968,0.00025,0.00122,0.01211,0.01483,0.00295,0.01416,11.7,34.04,54.26,94,2023/01/18
The Hill,0.02378,0.00004,0.00021,0.00028,0.02141,0.00009,0.00019,2.5,42.5,55.0,40,2023/01/18
The New York Times,0.00920,0.00010,0.00061,0.00275,0.00396,0.00021,0.00014,10.0,48.57,41.43,70,2023/01/18
The Wall Street Journal,0.00182,0.00007,0.00052,0.00029,0.00079,0.00025,0.00005,13.24,52.94,33.82,68,2023/01/18
The Washington Post,0.01966,0.00006,0.00044,0.00289,0.00410,0.00314,0.00231,12.37,38.14,49.48,97,2023/01/18
The Washington Times,0.02158,0.00008,0.00045,0.00427,0.00236,0.00090,0.00458,8.333,19.44,72.22,36,2023/01/18
Washington Examiner,0.01175,0.00005,0.00054,0.00227,0.00355,0.00066,0.00014,6.349,39.68,53.97,63,2023/01/18
