name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00828,0.00008,0.00045,0.00190,0.00073,0.00141,0.00016,15.56,37.78,46.67,45,2023/01/24
BBC,0.00734,0.00009,0.00051,0.00220,0.00082,0.00403,0.00019,22.73,45.45,31.82,44,2023/01/24
Fox News,0.02324,0.00014,0.00227,0.00300,0.00295,0.00303,0.00835,10.84,36.14,53.01,166,2023/01/24
NBC News,0.02475,0.00010,0.00117,0.01258,0.00538,0.00055,0.00029,10.14,30.43,59.42,69,2023/01/24
New York Post,0.02560,0.00007,0.00105,0.00032,0.01469,0.00106,0.00049,10.0,40.0,50.0,40,2023/01/24
Newsmax,0.00549,0.00009,0.00071,0.00174,0.00127,0.00025,0.00025,6.0,52.0,42.0,50,2023/01/24
Newsweek,0.03231,0.00011,0.00080,0.01266,0.00338,0.00253,0.00328,7.921,30.69,61.39,101,2023/01/24
One America News Network (OAN),0.00150,0.00005,0.00031,0.00023,0.00035,0.00027,0.00005,10.71,64.29,25.0,28,2023/01/24
Reuters,0.00190,0.00005,0.00031,0.00040,0.00048,0.00021,0.00010,16.22,29.73,54.05,37,2023/01/24
The Epoch Times,0.00748,0.00015,0.00105,0.00071,0.00339,0.00098,0.00009,11.82,50.91,37.27,110,2023/01/24
The Guardian (US),0.05027,0.00016,0.00493,0.00158,0.02024,0.00092,0.01747,13.33,32.22,54.44,90,2023/01/24
The Hill,0.00718,0.00005,0.00034,0.00080,0.00141,0.00048,0.00015,2.381,50.0,47.62,42,2023/01/24
The New York Times,0.00689,0.00004,0.00035,0.00057,0.00110,0.00044,0.00009,7.812,53.12,39.06,64,2023/01/24
The Wall Street Journal,0.00434,0.00011,0.00079,0.00065,0.00155,0.00056,0.00008,5.882,55.88,38.24,68,2023/01/24
The Washington Post,0.03337,0.00010,0.00068,0.00258,0.00673,0.00331,0.01056,11.46,46.88,41.67,96,2023/01/24
The Washington Times,0.00482,0.00003,0.00027,0.00029,0.00194,0.00009,0.00017,2.941,47.06,50.0,34,2023/01/24
Washington Examiner,0.02464,0.00005,0.00042,0.00098,0.00745,0.00029,0.00846,4.839,32.26,62.9,62,2023/01/24
