name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00933,0.00007,0.00064,0.00111,0.00174,0.00064,0.00020,17.78,42.22,40.0,45,2023/01/06
BBC,0.03727,0.00012,0.00080,0.00511,0.00537,0.01199,0.00058,20.0,35.56,44.44,45,2023/01/06
Fox News,0.01562,0.00006,0.00047,0.00108,0.00474,0.00016,0.00506,17.42,43.23,39.35,155,2023/01/06
NBC News,0.05940,0.00024,0.00127,0.03886,0.01488,0.00060,0.00255,13.56,37.29,49.15,59,2023/01/06
New York Post,0.05684,0.00023,0.00114,0.01644,0.00787,0.00556,0.00961,23.26,27.91,48.84,43,2023/01/06
Newsmax,0.02528,0.00018,0.00160,0.00842,0.00286,0.00335,0.00024,2.0,48.0,50.0,50,2023/01/06
Newsweek,0.03082,0.00014,0.00085,0.00057,0.01128,0.01082,0.00018,8.182,37.27,54.55,110,2023/01/06
One America News Network (OAN),0.00746,0.00010,0.00090,0.00042,0.00232,0.00086,0.00008,17.86,46.43,35.71,28,2023/01/06
Reuters,0.00310,0.00015,0.00094,0.00040,0.00099,0.00102,0.00008,15.79,47.37,36.84,38,2023/01/06
The Epoch Times,0.00582,0.00021,0.00146,0.00066,0.00161,0.00071,0.00018,10.89,64.36,24.75,101,2023/01/06
The Guardian (US),0.03347,0.00019,0.00136,0.00857,0.00778,0.00804,0.00437,13.54,35.42,51.04,96,2023/01/06
The Hill,0.01399,0.00004,0.00027,0.00335,0.00536,0.00148,0.00009,11.9,52.38,35.71,42,2023/01/06
The New York Times,0.01313,0.00005,0.00043,0.00094,0.00450,0.00052,0.00007,13.24,42.65,44.12,68,2023/01/06
The Wall Street Journal,0.00336,0.00006,0.00038,0.00027,0.00071,0.00065,0.00005,14.93,62.69,22.39,67,2023/01/06
The Washington Post,0.02850,0.00010,0.00055,0.01127,0.01244,0.00039,0.00035,18.0,34.0,48.0,100,2023/01/06
The Washington Times,0.01048,0.00005,0.00032,0.00467,0.00128,0.00038,0.00017,3.03,39.39,57.58,33,2023/01/06
Washington Examiner,0.01624,0.00006,0.00044,0.00142,0.00155,0.00740,0.00016,6.349,42.86,50.79,63,2023/01/06
