name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01500,0.00009,0.00047,0.00263,0.00077,0.00474,0.00042,14.0,46.0,40.0,50,2023/01/26
BBC,0.01092,0.00008,0.00061,0.00124,0.00123,0.00551,0.00015,15.56,46.67,37.78,45,2023/01/26
Fox News,0.02128,0.00009,0.00059,0.00610,0.00794,0.00329,0.00048,14.97,35.93,49.1,167,2023/01/26
NBC News,0.01683,0.00008,0.00035,0.00582,0.00244,0.00133,0.00019,6.452,29.03,64.52,62,2023/01/26
New York Post,0.03588,0.00008,0.00099,0.00071,0.01266,0.00037,0.01193,15.0,35.0,50.0,40,2023/01/26
Newsmax,0.02942,0.00010,0.00087,0.00792,0.01353,0.00070,0.00012,6.0,50.0,44.0,50,2023/01/26
Newsweek,0.03487,0.00018,0.00093,0.01656,0.00597,0.00388,0.00086,4.545,38.18,57.27,110,2023/01/26
One America News Network (OAN),0.00281,0.00007,0.00044,0.00059,0.00055,0.00040,0.00008,21.43,46.43,32.14,28,2023/01/26
Reuters,0.00320,0.00009,0.00059,0.00088,0.00073,0.00051,0.00007,24.44,40.0,35.56,45,2023/01/26
The Epoch Times,0.00390,0.00014,0.00103,0.00062,0.00156,0.00029,0.00127,15.38,45.19,39.42,104,2023/01/26
The Guardian (US),0.02470,0.00012,0.00092,0.00543,0.00873,0.00098,0.00348,9.574,36.17,54.26,94,2023/01/26
The Hill,0.02883,0.00012,0.00040,0.00481,0.00086,0.01980,0.00045,7.692,46.15,46.15,39,2023/01/26
The New York Times,0.01056,0.00011,0.00096,0.00151,0.00370,0.00061,0.00013,14.29,55.56,30.16,63,2023/01/26
The Wall Street Journal,0.00314,0.00006,0.00046,0.00044,0.00095,0.00023,0.00010,19.7,59.09,21.21,66,2023/01/26
The Washington Post,0.04295,0.00011,0.00070,0.00140,0.01480,0.00726,0.00759,15.46,32.99,51.55,97,2023/01/26
The Washington Times,0.01080,0.00006,0.00035,0.00336,0.00164,0.00079,0.00018,11.76,35.29,52.94,34,2023/01/26
Washington Examiner,0.01863,0.00007,0.00053,0.00201,0.00126,0.00718,0.00017,6.061,37.88,56.06,66,2023/01/26
