name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01363,0.00014,0.00091,0.00752,0.00399,0.00041,0.00020,16.67,27.08,56.25,48,2022/01/24
BBC,0.02682,0.00017,0.00131,0.00552,0.00936,0.00075,0.00647,12.24,46.94,40.82,49,2022/01/24
Fox News,0.01875,0.00008,0.00056,0.00065,0.00722,0.00316,0.00024,20.0,44.35,35.65,115,2022/01/24
NBC News,0.02957,0.00009,0.00062,0.01075,0.01487,0.00037,0.00016,9.231,36.92,53.85,65,2022/01/24
New York Post,0.07151,0.00018,0.00251,0.00283,0.01529,0.01508,0.02438,10.34,34.48,55.17,29,2022/01/24
Newsmax,0.00768,0.00007,0.00052,0.00075,0.00107,0.00123,0.00104,2.632,39.47,57.89,38,2022/01/24
Newsweek,0.02453,0.00014,0.00180,0.00114,0.00717,0.00223,0.00918,14.14,47.47,38.38,99,2022/01/24
One America News Network (OAN),0.00113,0.00010,0.00064,0.00025,0.00070,0.00009,0.00005,20.0,36.0,44.0,25,2022/01/24
Reuters,0.00156,0.00003,0.00025,0.00026,0.00049,0.00008,0.00004,0.00000,40.0,60.0,5,2022/01/24
The Epoch Times,0.00789,0.00010,0.00080,0.00150,0.00271,0.00133,0.00010,12.5,50.0,37.5,104,2022/01/24
The Guardian (US),0.03895,0.00012,0.00092,0.00214,0.00816,0.00354,0.01221,8.081,30.3,61.62,99,2022/01/24
The Hill,0.02001,0.00005,0.00031,0.01700,0.00211,0.00061,0.00011,3.333,46.67,50.0,30,2022/01/24
The New York Times,0.00697,0.00019,0.00171,0.00072,0.00218,0.00043,0.00015,11.76,54.41,33.82,68,2022/01/24
The Wall Street Journal,0.00336,0.00009,0.00069,0.00069,0.00091,0.00046,0.00007,9.231,61.54,29.23,65,2022/01/24
The Washington Post,0.01606,0.00011,0.00045,0.00547,0.00405,0.00057,0.00037,13.33,35.24,51.43,105,2022/01/24
The Washington Times,0.04409,0.00011,0.00092,0.02277,0.00829,0.00092,0.00267,7.143,28.57,64.29,28,2022/01/24
Washington Examiner,0.01924,0.00005,0.00040,0.00138,0.00883,0.00061,0.00013,6.25,31.25,62.5,64,2022/01/24
