name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00450,0.00009,0.00066,0.00104,0.00119,0.00078,0.00006,10.81,40.54,48.65,37,2022/01/05
BBC,0.03311,0.00013,0.00177,0.00302,0.00299,0.00659,0.00479,20.0,44.0,36.0,50,2022/01/05
Fox News,0.01629,0.00007,0.00056,0.00048,0.00969,0.00121,0.00038,24.39,47.97,27.64,123,2022/01/05
NBC News,0.01889,0.00006,0.00031,0.00729,0.00169,0.00082,0.00148,5.882,44.12,50.0,68,2022/01/05
New York Post,0.07599,0.00019,0.00276,0.00088,0.03783,0.00040,0.03903,17.86,32.14,50.0,28,2022/01/05
Newsmax,0.00439,0.00005,0.00042,0.00046,0.00116,0.00072,0.00007,2.703,56.76,40.54,37,2022/01/05
Newsweek,0.03003,0.00016,0.00109,0.00377,0.00292,0.00723,0.00820,6.731,55.77,37.5,104,2022/01/05
One America News Network (OAN),0.00457,0.00017,0.00157,0.00040,0.00107,0.00032,0.00383,14.29,50.0,35.71,28,2022/01/05
The Epoch Times,0.00353,0.00019,0.00135,0.00052,0.00147,0.00052,0.00037,7.477,58.88,33.64,107,2022/01/05
The Guardian (US),0.04740,0.00012,0.00107,0.00172,0.03448,0.00069,0.00272,13.98,32.26,53.76,93,2022/01/05
The Hill,0.00488,0.00005,0.00038,0.00019,0.00074,0.00143,0.00013,10.0,56.67,33.33,30,2022/01/05
The New York Times,0.03113,0.00014,0.00086,0.01132,0.00709,0.00443,0.00038,11.86,59.32,28.81,59,2022/01/05
The Wall Street Journal,0.00798,0.00005,0.00034,0.00073,0.00063,0.00351,0.00007,10.61,63.64,25.76,66,2022/01/05
The Washington Post,0.01993,0.00007,0.00047,0.00295,0.00730,0.00326,0.00034,9.009,40.54,50.45,111,2022/01/05
The Washington Times,0.04636,0.00007,0.00044,0.04330,0.00462,0.00050,0.00013,7.407,25.93,66.67,27,2022/01/05
Washington Examiner,0.02219,0.00021,0.00176,0.00386,0.00890,0.00174,0.00029,6.349,34.92,58.73,63,2022/01/05
