name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00529,0.00006,0.00029,0.00089,0.00148,0.00037,0.00012,9.375,46.88,43.75,32,2022/03/16
BBC,0.01097,0.00008,0.00063,0.00528,0.00163,0.00107,0.00017,16.0,46.0,38.0,50,2022/03/16
Fox News,0.01425,0.00007,0.00056,0.00196,0.00503,0.00296,0.00012,19.01,37.19,43.8,121,2022/03/16
NBC News,0.03726,0.00023,0.00063,0.02658,0.00617,0.00242,0.00046,12.7,33.33,53.97,63,2022/03/16
New York Post,0.02953,0.00005,0.00066,0.00044,0.01505,0.00229,0.00019,21.88,15.62,62.5,32,2022/03/16
Newsmax,0.01840,0.00011,0.00082,0.00084,0.01539,0.00018,0.00013,0.00000,43.24,56.76,37,2022/03/16
Newsweek,0.03044,0.00010,0.00103,0.00249,0.01114,0.00178,0.00040,13.19,42.86,43.96,91,2022/03/16
One America News Network (OAN),0.00095,0.00007,0.00050,0.00024,0.00047,0.00013,0.00006,28.0,48.0,24.0,25,2022/03/16
Reuters,0.00493,0.00005,0.00031,0.00059,0.00049,0.00016,0.00269,10.0,36.0,54.0,50,2022/03/16
The Epoch Times,0.00301,0.00013,0.00090,0.00087,0.00118,0.00023,0.00009,15.53,46.6,37.86,103,2022/03/16
The Guardian (US),0.02204,0.00012,0.00066,0.00661,0.01003,0.00097,0.00179,19.0,28.0,53.0,100,2022/03/16
The Hill,0.00433,0.00003,0.00021,0.00026,0.00134,0.00052,0.00006,3.333,43.33,53.33,30,2022/03/16
The New York Times,0.00453,0.00011,0.00085,0.00193,0.00105,0.00031,0.00015,14.71,51.47,33.82,68,2022/03/16
The Wall Street Journal,0.00142,0.00005,0.00038,0.00025,0.00047,0.00013,0.00007,12.86,58.57,28.57,70,2022/03/16
The Washington Post,0.01789,0.00008,0.00062,0.00392,0.00583,0.00176,0.00090,17.95,45.3,36.75,117,2022/03/16
The Washington Times,0.02258,0.00003,0.00018,0.00127,0.01760,0.00007,0.00005,16.13,48.39,35.48,31,2022/03/16
Washington Examiner,0.00544,0.00004,0.00029,0.00078,0.00092,0.00074,0.00011,4.615,35.38,60.0,65,2022/03/16
