name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.02303,0.00013,0.00074,0.00103,0.00101,0.00426,0.01742,9.756,36.59,53.66,41,2022/05/23
BBC,0.02412,0.00018,0.00144,0.00497,0.01073,0.00127,0.00027,12.0,46.0,42.0,50,2022/05/23
Fox News,0.04327,0.00015,0.00893,0.00829,0.01838,0.00064,0.00061,16.17,40.12,43.71,167,2022/05/23
NBC News,0.04747,0.00008,0.00047,0.01750,0.00838,0.00053,0.00836,9.677,37.1,53.23,62,2022/05/23
New York Post,0.05735,0.00016,0.00235,0.00057,0.01933,0.00064,0.01650,25.0,22.5,52.5,40,2022/05/23
Newsmax,0.02110,0.00019,0.00185,0.00068,0.00209,0.00036,0.01108,2.703,43.24,54.05,37,2022/05/23
Newsweek,0.02666,0.00009,0.00178,0.00395,0.01116,0.00050,0.00380,6.731,48.08,45.19,104,2022/05/23
One America News Network (OAN),0.00126,0.00017,0.00191,0.00033,0.00157,0.00013,0.00011,0.00000,72.73,27.27,22,2022/05/23
Reuters,0.00903,0.00005,0.00028,0.00157,0.00063,0.00202,0.00008,6.897,37.93,55.17,29,2022/05/23
The Epoch Times,0.01194,0.00024,0.00334,0.00075,0.00813,0.00025,0.00024,11.46,61.46,27.08,96,2022/05/23
The Guardian (US),0.03249,0.00008,0.00065,0.00163,0.00686,0.00390,0.00776,19.79,23.96,56.25,96,2022/05/23
The Hill,0.03441,0.00014,0.00058,0.00108,0.00152,0.02108,0.00828,2.381,57.14,40.48,42,2022/05/23
The New York Times,0.02768,0.00008,0.00058,0.00192,0.00406,0.00345,0.00887,10.29,42.65,47.06,68,2022/05/23
The Wall Street Journal,0.00998,0.00009,0.00053,0.00056,0.00072,0.00459,0.00007,7.576,62.12,30.3,66,2022/05/23
The Washington Post,0.02972,0.00011,0.00060,0.00777,0.00300,0.00155,0.00809,11.11,50.51,38.38,99,2022/05/23
The Washington Times,0.01226,0.00004,0.00028,0.00023,0.00102,0.00017,0.00533,6.667,36.67,56.67,30,2022/05/23
Washington Examiner,0.00425,0.00005,0.00033,0.00045,0.00170,0.00022,0.00018,4.918,39.34,55.74,61,2022/05/23
