name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01954,0.00016,0.00103,0.01226,0.00386,0.00109,0.00022,16.0,40.0,44.0,50,2023/05/08
BBC,0.01440,0.00016,0.00110,0.00242,0.00283,0.00275,0.00021,18.18,50.0,31.82,44,2023/05/08
Fox News,0.03061,0.00014,0.00401,0.00459,0.00880,0.00302,0.00488,16.18,37.5,46.32,136,2023/05/08
NBC News,0.02437,0.00008,0.00035,0.01529,0.00268,0.00046,0.00060,6.25,39.06,54.69,64,2023/05/08
New York Post,0.05468,0.00011,0.00316,0.00692,0.02185,0.00771,0.00058,20.0,26.67,53.33,45,2023/05/08
Newsmax,0.02576,0.00017,0.00104,0.00153,0.00232,0.00767,0.00759,2.0,62.0,36.0,50,2023/05/08
Newsweek,0.02797,0.00012,0.00114,0.00671,0.01488,0.00032,0.00046,11.69,36.36,51.95,77,2023/05/08
One America News Network (OAN),0.00119,0.00005,0.00046,0.00020,0.00060,0.00009,0.00004,7.692,34.62,57.69,26,2023/05/08
Reuters,0.01658,0.00008,0.00054,0.00181,0.00132,0.00042,0.00562,15.56,40.0,44.44,45,2023/05/08
The Epoch Times,0.00873,0.00022,0.00162,0.00442,0.00208,0.00066,0.00020,11.65,52.43,35.92,103,2023/05/08
The Guardian (US),0.01799,0.00007,0.00050,0.00140,0.00376,0.00233,0.00202,9.474,36.84,53.68,95,2023/05/08
The Hill,0.01768,0.00006,0.00111,0.00080,0.00295,0.00063,0.00131,2.778,33.33,63.89,36,2023/05/08
The New York Times,0.00858,0.00013,0.00098,0.00142,0.00321,0.00033,0.00008,8.772,54.39,36.84,57,2023/05/08
The Wall Street Journal,0.00453,0.00010,0.00071,0.00211,0.00085,0.00011,0.00076,13.43,58.21,28.36,67,2023/05/08
The Washington Post,0.00976,0.00004,0.00029,0.00198,0.00208,0.00090,0.00010,12.0,49.0,39.0,100,2023/05/08
The Washington Times,0.00706,0.00009,0.00035,0.00252,0.00183,0.00068,0.00012,15.91,31.82,52.27,44,2023/05/08
Washington Examiner,0.00798,0.00005,0.00050,0.00082,0.00212,0.00048,0.00013,3.279,44.26,52.46,61,2023/05/08
