name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.03624,0.00006,0.00036,0.00253,0.01787,0.00185,0.00369,16.33,36.73,46.94,49,2023/05/15
BBC,0.01669,0.00015,0.00129,0.00139,0.00665,0.00150,0.00028,13.33,46.67,40.0,45,2023/05/15
Fox News,0.03030,0.00023,0.01078,0.01099,0.00569,0.00107,0.00345,15.11,29.5,55.4,139,2023/05/15
NBC News,0.03283,0.00020,0.00076,0.02872,0.00356,0.00075,0.00069,10.17,32.2,57.63,59,2023/05/15
New York Post,0.06355,0.00017,0.00470,0.00417,0.02660,0.00058,0.02343,17.78,26.67,55.56,45,2023/05/15
Newsmax,0.03274,0.00007,0.00051,0.00318,0.02011,0.00154,0.00012,12.0,46.0,42.0,50,2023/05/15
Newsweek,0.03061,0.00028,0.00248,0.00085,0.00494,0.00841,0.00771,9.211,43.42,47.37,76,2023/05/15
One America News Network (OAN),0.06628,0.00019,0.00203,0.02610,0.00783,0.00035,0.03050,23.08,34.62,42.31,26,2023/05/15
Reuters,0.00377,0.00005,0.00032,0.00050,0.00058,0.00068,0.00005,26.83,29.27,43.9,41,2023/05/15
The Epoch Times,0.00839,0.00016,0.00111,0.00320,0.00161,0.00209,0.00009,12.38,46.67,40.95,105,2023/05/15
The Guardian (US),0.04441,0.00008,0.00054,0.00154,0.02787,0.00318,0.00730,10.31,37.11,52.58,97,2023/05/15
The Hill,0.00706,0.00004,0.00032,0.00174,0.00119,0.00013,0.00007,6.977,41.86,51.16,43,2023/05/15
The New York Times,0.02879,0.00014,0.00117,0.00576,0.00568,0.00788,0.00015,10.0,46.67,43.33,60,2023/05/15
The Wall Street Journal,0.01056,0.00008,0.00093,0.00086,0.00188,0.00017,0.00393,7.692,64.62,27.69,65,2023/05/15
The Washington Post,0.02639,0.00008,0.00216,0.00943,0.01370,0.00058,0.00027,17.71,48.96,33.33,96,2023/05/15
The Washington Times,0.01320,0.00005,0.00026,0.00795,0.00090,0.00069,0.00016,15.91,31.82,52.27,44,2023/05/15
Washington Examiner,0.01570,0.00004,0.00026,0.00704,0.00291,0.00052,0.00016,14.75,36.07,49.18,61,2023/05/15
