name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.04023,0.00015,0.00051,0.03995,0.00317,0.00087,0.00028,24.0,36.0,40.0,50,2023/05/28
BBC,0.02392,0.00027,0.00166,0.00119,0.00145,0.00062,0.01840,18.75,50.0,31.25,48,2023/05/28
Fox News,0.02735,0.00008,0.00077,0.00795,0.00971,0.00055,0.00281,15.28,36.11,48.61,144,2023/05/28
NBC News,0.01700,0.00005,0.00038,0.00757,0.00325,0.00015,0.00301,5.333,40.0,54.67,75,2023/05/28
New York Post,0.01974,0.00007,0.00081,0.00147,0.00723,0.00083,0.00040,19.57,19.57,60.87,46,2023/05/28
Newsmax,0.00402,0.00008,0.00059,0.00107,0.00122,0.00049,0.00009,0.00000,47.06,52.94,51,2023/05/28
Newsweek,0.01778,0.00006,0.00066,0.00069,0.00779,0.00070,0.00010,8.571,47.14,44.29,70,2023/05/28
One America News Network (OAN),0.00712,0.00008,0.00070,0.00052,0.00305,0.00012,0.00008,23.08,53.85,23.08,26,2023/05/28
Reuters,0.03067,0.00024,0.00133,0.00070,0.00128,0.00034,0.02867,13.33,43.33,43.33,30,2023/05/28
The Epoch Times,0.00220,0.00022,0.00162,0.00073,0.00193,0.00017,0.00011,11.11,49.49,39.39,99,2023/05/28
The Guardian (US),0.02980,0.00013,0.00094,0.00065,0.01008,0.00100,0.01065,10.42,38.54,51.04,96,2023/05/28
The Hill,0.00108,0.00003,0.00018,0.00013,0.00039,0.00006,0.00003,7.5,47.5,45.0,40,2023/05/28
The New York Times,0.01525,0.00034,0.00222,0.00182,0.00236,0.00386,0.00203,16.13,54.84,29.03,62,2023/05/28
The Wall Street Journal,0.00325,0.00006,0.00041,0.00024,0.00067,0.00034,0.00012,7.692,61.54,30.77,65,2023/05/28
The Washington Times,0.01418,0.00008,0.00048,0.01243,0.00199,0.00023,0.00019,16.44,46.58,36.99,73,2023/05/28
Washington Examiner,0.01941,0.00015,0.01350,0.00226,0.00355,0.00049,0.00138,4.688,45.31,50.0,64,2023/05/28
