name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.07506,0.00023,0.00099,0.04339,0.00430,0.00109,0.02583,14.58,37.5,47.92,48,2023/05/27
BBC,0.00899,0.00009,0.00063,0.00305,0.00151,0.00055,0.00013,18.75,43.75,37.5,48,2023/05/27
Fox News,0.03202,0.00010,0.00058,0.00723,0.00520,0.00161,0.01261,17.11,32.24,50.66,152,2023/05/27
New York Post,0.09619,0.00056,0.03132,0.00155,0.03419,0.00062,0.04868,26.09,17.39,56.52,46,2023/05/27
Newsmax,0.02953,0.00014,0.00102,0.00329,0.00894,0.00036,0.01151,3.922,45.1,50.98,51,2023/05/27
Newsweek,0.02845,0.00007,0.00077,0.00163,0.01151,0.00267,0.00012,5.714,47.14,47.14,70,2023/05/27
One America News Network (OAN),0.03368,0.00025,0.00146,0.00052,0.00165,0.00049,0.03250,15.38,42.31,42.31,26,2023/05/27
Reuters,0.04476,0.00027,0.00153,0.00051,0.01131,0.00039,0.03307,7.692,38.46,53.85,26,2023/05/27
The Epoch Times,0.00809,0.00017,0.00114,0.00439,0.00322,0.00016,0.00011,11.65,57.28,31.07,103,2023/05/27
The Guardian (US),0.04720,0.00014,0.00089,0.00186,0.01296,0.00573,0.01754,7.447,29.79,62.77,94,2023/05/27
The Hill,0.00347,0.00004,0.00031,0.00113,0.00118,0.00008,0.00007,4.651,39.53,55.81,43,2023/05/27
The New York Times,0.02210,0.00022,0.00145,0.01275,0.00528,0.00140,0.00027,6.25,59.38,34.38,64,2023/05/27
The Wall Street Journal,0.00268,0.00004,0.00027,0.00020,0.00070,0.00040,0.00007,9.231,58.46,32.31,65,2023/05/27
The Washington Post,0.01804,0.00010,0.00063,0.00913,0.00458,0.00099,0.00015,18.6,39.53,41.86,86,2023/05/27
The Washington Times,0.01312,0.00008,0.00049,0.00982,0.00217,0.00022,0.00019,13.51,48.65,37.84,74,2023/05/27
Washington Examiner,0.00714,0.00007,0.00060,0.00074,0.00209,0.00071,0.00009,9.375,42.19,48.44,64,2023/05/27
