name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Fox News,0.03361,0.00010,0.00209,0.00315,0.01501,0.00105,0.00792,17.93,33.1,48.97,145,2023/05/06
New York Post,0.05273,0.00019,0.00477,0.00048,0.03237,0.00129,0.00226,20.0,44.44,35.56,45,2023/05/06
Newsweek,0.02809,0.00014,0.00112,0.00193,0.01538,0.00183,0.00022,13.33,30.67,56.0,75,2023/05/06
One America News Network (OAN),0.01442,0.00011,0.00076,0.00056,0.00097,0.00027,0.01538,7.692,34.62,57.69,26,2023/05/06
Reuters,0.00595,0.00009,0.00074,0.00079,0.00242,0.00054,0.00008,13.16,50.0,36.84,38,2023/05/06
The Guardian (US),0.03254,0.00011,0.00112,0.00186,0.01102,0.00143,0.00831,16.67,36.46,46.88,96,2023/05/06
The New York Times,0.06775,0.00026,0.00140,0.00304,0.02839,0.02353,0.00024,17.74,50.0,32.26,62,2023/05/06
The Wall Street Journal,0.00339,0.00015,0.00101,0.00124,0.00104,0.00017,0.00022,18.46,58.46,23.08,65,2023/05/06
The Washington Post,0.03383,0.00017,0.00297,0.00789,0.00800,0.00507,0.00058,19.1,44.94,35.96,89,2023/05/06
The Washington Times,0.01620,0.00011,0.00070,0.00066,0.00287,0.00357,0.00254,12.2,36.59,51.22,41,2023/05/06
Washington Examiner,0.01094,0.00009,0.00041,0.00649,0.00113,0.00066,0.00020,6.349,49.21,44.44,63,2023/05/06
