name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.03855,0.00025,0.00093,0.02043,0.00812,0.00459,0.00022,14.29,32.65,53.06,49,2023/05/02
BBC,0.02284,0.00015,0.00128,0.00151,0.00464,0.00732,0.00040,14.58,50.0,35.42,48,2023/05/02
Fox News,0.05175,0.00022,0.00569,0.01112,0.01271,0.00111,0.01619,16.06,43.07,40.88,137,2023/05/02
NBC News,0.04063,0.00017,0.00070,0.02821,0.00344,0.00312,0.00053,9.231,32.31,58.46,65,2023/05/02
New York Post,0.05570,0.00024,0.00186,0.00160,0.02596,0.00209,0.02023,17.78,31.11,51.11,45,2023/05/02
Newsmax,0.02861,0.00015,0.00806,0.00241,0.00695,0.00068,0.00424,3.922,45.1,50.98,51,2023/05/02
Newsweek,0.02044,0.00017,0.00146,0.00355,0.00372,0.00067,0.01071,13.92,40.51,45.57,79,2023/05/02
One America News Network (OAN),0.03182,0.00008,0.00057,0.00882,0.00446,0.00015,0.00473,3.846,53.85,42.31,26,2023/05/02
Reuters,0.00245,0.00008,0.00072,0.00067,0.00112,0.00015,0.00013,13.95,44.19,41.86,43,2023/05/02
The Epoch Times,0.01578,0.00026,0.00182,0.00111,0.00532,0.00199,0.00451,8.081,56.57,35.35,99,2023/05/02
The Guardian (US),0.02058,0.00010,0.00062,0.00277,0.00440,0.00220,0.00032,12.37,35.05,52.58,97,2023/05/02
The Hill,0.01055,0.00008,0.00047,0.00049,0.00359,0.00094,0.00016,0.00000,55.26,44.74,38,2023/05/02
The New York Times,0.03712,0.00025,0.00226,0.00138,0.01666,0.00041,0.01358,16.39,47.54,36.07,61,2023/05/02
The Wall Street Journal,0.00389,0.00013,0.00125,0.00062,0.00097,0.00066,0.00030,16.67,54.55,28.79,66,2023/05/02
The Washington Post,0.01957,0.00005,0.00039,0.00471,0.00767,0.00094,0.00011,11.43,37.14,51.43,105,2023/05/02
