name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01549,0.00007,0.00043,0.00403,0.00090,0.00518,0.00011,24.0,32.0,44.0,50,2023/05/19
BBC,0.02068,0.00021,0.00186,0.00174,0.00319,0.00274,0.00573,19.15,40.43,40.43,47,2023/05/19
Fox News,0.04224,0.00017,0.00580,0.01291,0.01602,0.00046,0.00910,11.59,38.41,50.0,138,2023/05/19
NBC News,0.03192,0.00010,0.00058,0.01755,0.00623,0.00064,0.00047,12.12,27.27,60.61,66,2023/05/19
New York Post,0.07709,0.00036,0.01924,0.00302,0.03538,0.01862,0.00131,17.39,39.13,43.48,46,2023/05/19
Newsmax,0.00406,0.00015,0.00114,0.00093,0.00137,0.00043,0.00018,3.922,56.86,39.22,51,2023/05/19
Newsweek,0.03168,0.00025,0.01149,0.00208,0.00409,0.00057,0.01031,8.0,50.67,41.33,75,2023/05/19
One America News Network (OAN),0.01077,0.00005,0.00027,0.00045,0.00056,0.00638,0.00005,15.38,46.15,38.46,26,2023/05/19
Reuters,0.00425,0.00006,0.00043,0.00122,0.00125,0.00015,0.00013,12.77,29.79,57.45,47,2023/05/19
The Epoch Times,0.00446,0.00011,0.00090,0.00061,0.00111,0.00022,0.00285,11.65,49.51,38.83,103,2023/05/19
The Guardian (US),0.06130,0.00032,0.00431,0.00244,0.00785,0.00803,0.03444,12.24,29.59,58.16,98,2023/05/19
The Hill,0.00612,0.00004,0.00030,0.00106,0.00224,0.00019,0.00017,11.11,41.67,47.22,36,2023/05/19
The New York Times,0.00625,0.00012,0.00098,0.00043,0.00173,0.00095,0.00009,11.32,47.17,41.51,53,2023/05/19
The Wall Street Journal,0.00328,0.00007,0.00058,0.00025,0.00071,0.00031,0.00100,15.15,56.06,28.79,66,2023/05/19
The Washington Post,0.03765,0.00037,0.00080,0.01171,0.01544,0.00986,0.00075,16.33,41.84,41.84,98,2023/05/19
Washington Examiner,0.02815,0.00006,0.00358,0.00938,0.00400,0.00368,0.00012,1.613,45.16,53.23,62,2023/05/19
