name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.03144,0.00013,0.00143,0.00795,0.01972,0.00061,0.00035,14.58,43.75,41.67,48,2023/11/19
Fox News,0.03418,0.00013,0.00474,0.00370,0.00294,0.00140,0.01056,19.33,37.33,43.33,150,2023/11/19
NBC News,0.02469,0.00022,0.00079,0.01618,0.00282,0.00069,0.00192,24.59,21.31,54.1,61,2023/11/19
New York Post,0.06379,0.00022,0.01464,0.00108,0.00760,0.00618,0.01396,11.11,22.22,66.67,45,2023/11/19
Newsmax,0.00355,0.00010,0.00077,0.00136,0.00118,0.00014,0.00010,9.615,44.23,46.15,52,2023/11/19
One America News Network (OAN),0.00191,0.00008,0.00065,0.00034,0.00096,0.00009,0.00005,13.04,47.83,39.13,23,2023/11/19
Reuters,0.01379,0.00008,0.00131,0.00195,0.00390,0.00127,0.00016,0.00000,30.0,70.0,10,2023/11/19
The Epoch Times,0.01601,0.00013,0.00153,0.00224,0.00236,0.00272,0.00308,9.189,57.84,32.97,185,2023/11/19
The Hill,0.02244,0.00005,0.00046,0.00018,0.01702,0.00027,0.00006,0.00000,37.04,62.96,27,2023/11/19
The New York Times,0.03871,0.00015,0.00108,0.00103,0.01022,0.00954,0.00016,15.22,54.35,30.43,46,2023/11/19
The Wall Street Journal,0.00168,0.00004,0.00026,0.00019,0.00069,0.00013,0.00004,10.77,47.69,41.54,65,2023/11/19
The Washington Times,0.01334,0.00008,0.00044,0.00143,0.00545,0.00158,0.00017,8.642,46.91,44.44,81,2023/11/19
Washington Examiner,0.00993,0.00006,0.00040,0.00371,0.00122,0.00046,0.00016,4.918,44.26,50.82,61,2023/11/19
