name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01569,0.00013,0.00131,0.00069,0.00571,0.00182,0.00056,10.42,33.33,56.25,48,2023/11/05
Fox News,0.03203,0.00016,0.00111,0.00339,0.00394,0.00414,0.01398,20.26,43.79,35.95,153,2023/11/05
NBC News,0.02596,0.00033,0.00056,0.01764,0.00171,0.00099,0.00148,12.96,46.3,40.74,54,2023/11/05
New York Post,0.05672,0.00007,0.00066,0.02192,0.02729,0.00131,0.00033,20.0,28.89,51.11,45,2023/11/05
Newsmax,0.01350,0.00018,0.00114,0.00184,0.00176,0.00389,0.00011,4.0,46.0,50.0,50,2023/11/05
One America News Network (OAN),0.02538,0.00012,0.00053,0.00101,0.00085,0.00300,0.00781,13.04,34.78,52.17,23,2023/11/05
Reuters,0.01736,0.00060,0.00099,0.00721,0.00279,0.00182,0.00068,0.00000,20.0,80.0,10,2023/11/05
The Epoch Times,0.00777,0.00007,0.00052,0.00232,0.00133,0.00087,0.00029,7.407,56.08,36.51,189,2023/11/05
The Hill,0.07627,0.00007,0.00074,0.00051,0.07412,0.00015,0.00018,3.704,25.93,70.37,27,2023/11/05
The New York Times,0.00561,0.00006,0.00052,0.00158,0.00157,0.00014,0.00007,8.0,54.0,38.0,50,2023/11/05
The Wall Street Journal,0.01089,0.00006,0.00067,0.00072,0.00130,0.00186,0.00036,12.12,62.12,25.76,66,2023/11/05
The Washington Times,0.04918,0.00012,0.00080,0.00401,0.01405,0.00103,0.01889,6.494,42.86,50.65,77,2023/11/05
Washington Examiner,0.01834,0.00008,0.00036,0.00221,0.00933,0.00025,0.00008,0.00000,46.03,53.97,63,2023/11/05
