name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.02403,0.00034,0.00261,0.00192,0.01160,0.00366,0.00051,15.56,55.56,28.89,45,2023/11/08
Fox News,0.03279,0.00010,0.00127,0.00232,0.01052,0.00176,0.00802,17.36,38.19,44.44,144,2023/11/08
NBC News,0.01235,0.00017,0.00050,0.00595,0.00171,0.00032,0.00133,9.091,45.45,45.45,66,2023/11/08
New York Post,0.06016,0.00013,0.01283,0.00166,0.03340,0.00145,0.00034,17.78,40.0,42.22,45,2023/11/08
Newsmax,0.00663,0.00007,0.00048,0.00160,0.00097,0.00030,0.00011,10.0,42.0,48.0,50,2023/11/08
One America News Network (OAN),0.00940,0.00016,0.00057,0.00103,0.00589,0.00028,0.00010,30.43,43.48,26.09,23,2023/11/08
Reuters,0.00064,0.00003,0.00016,0.00015,0.00026,0.00005,0.00003,20.0,50.0,30.0,10,2023/11/08
The Epoch Times,0.00737,0.00022,0.00103,0.00109,0.00374,0.00031,0.00125,8.197,55.74,36.07,183,2023/11/08
The Hill,0.00442,0.00004,0.00037,0.00019,0.00213,0.00013,0.00007,16.0,44.0,40.0,25,2023/11/08
The Wall Street Journal,0.00198,0.00005,0.00032,0.00028,0.00090,0.00007,0.00004,10.77,50.77,38.46,65,2023/11/08
The Washington Times,0.02694,0.00013,0.00066,0.00717,0.00729,0.00125,0.00692,6.329,39.24,54.43,79,2023/11/08
Washington Examiner,0.01427,0.00005,0.00048,0.00434,0.00343,0.00045,0.00033,12.9,35.48,51.61,62,2023/11/08
