name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.03573,0.00024,0.00199,0.00125,0.00775,0.00712,0.00215,6.667,26.67,66.67,45,2023/11/03
Fox News,0.03102,0.00010,0.00053,0.00410,0.00651,0.00272,0.00520,15.69,38.56,45.75,153,2023/11/03
NBC News,0.02344,0.00009,0.00051,0.01380,0.00697,0.00022,0.00024,11.32,47.17,41.51,53,2023/11/03
New York Post,0.06467,0.00041,0.01536,0.01408,0.03028,0.00152,0.00227,14.29,22.45,63.27,49,2023/11/03
Newsmax,0.00838,0.00022,0.00142,0.00134,0.00289,0.00137,0.00029,8.0,34.0,58.0,50,2023/11/03
One America News Network (OAN),0.01424,0.00009,0.00056,0.00056,0.00097,0.00015,0.00776,8.696,60.87,30.43,23,2023/11/03
Reuters,0.00190,0.00003,0.00022,0.00034,0.00041,0.00021,0.00005,20.0,20.0,60.0,10,2023/11/03
The Epoch Times,0.01456,0.00010,0.00074,0.00714,0.00156,0.00105,0.00012,8.556,52.41,39.04,187,2023/11/03
The Hill,0.04547,0.00024,0.00152,0.01235,0.00884,0.00190,0.00085,3.846,46.15,50.0,26,2023/11/03
The Wall Street Journal,0.00318,0.00004,0.00030,0.00057,0.00075,0.00013,0.00004,8.955,70.15,20.9,67,2023/11/03
The Washington Times,0.02822,0.00007,0.00048,0.00552,0.01247,0.00108,0.00019,8.451,33.8,57.75,71,2023/11/03
Washington Examiner,0.01356,0.00004,0.00042,0.00027,0.00995,0.00013,0.00019,5.172,46.55,48.28,58,2023/11/03
