name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Fox News,0.02229,0.00009,0.00048,0.00691,0.00292,0.00302,0.00186,16.89,35.81,47.3,148,2023/11/21
NBC News,0.02271,0.00015,0.00057,0.01594,0.00240,0.00102,0.00031,20.37,46.3,33.33,54,2023/11/21
New York Post,0.04474,0.00011,0.00170,0.00045,0.02752,0.00301,0.00052,4.444,33.33,62.22,45,2023/11/21
Newsmax,0.01297,0.00008,0.00051,0.00523,0.00393,0.00027,0.00008,5.882,50.98,43.14,51,2023/11/21
One America News Network (OAN),0.00742,0.00008,0.00067,0.00118,0.00093,0.00099,0.00005,13.04,43.48,43.48,23,2023/11/21
Reuters,0.00112,0.00003,0.00025,0.00017,0.00037,0.00007,0.00003,11.11,44.44,44.44,9,2023/11/21
The Epoch Times,0.00403,0.00011,0.00088,0.00106,0.00122,0.00028,0.00100,12.83,58.82,28.34,187,2023/11/21
The Hill,0.04188,0.00005,0.00031,0.00039,0.02253,0.00704,0.00007,3.571,42.86,53.57,28,2023/11/21
The Wall Street Journal,0.00960,0.00005,0.00043,0.00067,0.00243,0.00065,0.00018,15.38,55.38,29.23,65,2023/11/21
The Washington Times,0.03683,0.00007,0.00046,0.00352,0.02887,0.00091,0.00009,16.44,45.21,38.36,73,2023/11/21
Washington Examiner,0.00900,0.00004,0.00036,0.00277,0.00317,0.00015,0.00005,6.452,38.71,54.84,62,2023/11/21
