name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01385,0.00010,0.00101,0.00059,0.00546,0.00053,0.00059,22.73,43.18,34.09,44,2023/11/06
Fox News,0.02723,0.00016,0.00063,0.00620,0.00231,0.00837,0.00221,18.0,38.0,44.0,150,2023/11/06
NBC News,0.03103,0.00008,0.00042,0.01514,0.00493,0.00041,0.00137,13.21,37.74,49.06,53,2023/11/06
New York Post,0.05367,0.00241,0.02226,0.00117,0.01624,0.00116,0.03476,22.22,31.11,46.67,45,2023/11/06
Newsmax,0.02472,0.00035,0.00105,0.01432,0.00184,0.00415,0.00035,2.041,53.06,44.9,49,2023/11/06
One America News Network (OAN),0.02744,0.00011,0.00054,0.00218,0.00121,0.00284,0.00786,13.04,43.48,43.48,23,2023/11/06
Reuters,0.00548,0.00005,0.00020,0.00053,0.00023,0.00263,0.00005,0.00000,44.44,55.56,9,2023/11/06
The Epoch Times,0.00796,0.00009,0.00073,0.00219,0.00160,0.00089,0.00030,6.989,56.45,36.56,186,2023/11/06
The Hill,0.00433,0.00004,0.00023,0.00034,0.00050,0.00144,0.00008,7.143,25.0,67.86,28,2023/11/06
The Wall Street Journal,0.00339,0.00004,0.00030,0.00032,0.00140,0.00015,0.00005,16.67,56.06,27.27,66,2023/11/06
The Washington Times,0.03561,0.00014,0.00072,0.00631,0.01056,0.00116,0.00958,12.99,48.05,38.96,77,2023/11/06
Washington Examiner,0.01502,0.00007,0.00030,0.00484,0.00722,0.00032,0.00008,3.226,45.16,51.61,62,2023/11/06
