name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Fox News,0.03079,0.00013,0.00336,0.00285,0.01474,0.00038,0.00572,19.73,40.82,39.46,147,2023/11/23
NBC News,0.03719,0.00010,0.00058,0.01843,0.00457,0.00076,0.00358,20.63,23.81,55.56,63,2023/11/23
New York Post,0.02528,0.00011,0.00969,0.00056,0.00310,0.00030,0.00676,31.11,33.33,35.56,45,2023/11/23
Newsmax,0.03445,0.00035,0.00175,0.00767,0.00321,0.00430,0.00450,1.961,43.14,54.9,51,2023/11/23
One America News Network (OAN),0.03777,0.00034,0.00356,0.00404,0.00320,0.00049,0.02433,4.348,52.17,43.48,23,2023/11/23
Reuters,0.00425,0.00004,0.00017,0.00035,0.00134,0.00104,0.00004,10.0,20.0,70.0,10,2023/11/23
The Epoch Times,0.00768,0.00011,0.00087,0.00322,0.00127,0.00040,0.00011,7.345,55.37,37.29,177,2023/11/23
The Hill,0.01603,0.00004,0.00036,0.00067,0.00358,0.00017,0.00010,11.11,29.63,59.26,27,2023/11/23
The New York Times,0.01928,0.00008,0.00068,0.01438,0.00341,0.00027,0.00010,13.73,41.18,45.1,51,2023/11/23
The Wall Street Journal,0.00086,0.00004,0.00030,0.00020,0.00037,0.00008,0.00004,22.39,59.7,17.91,67,2023/11/23
The Washington Times,0.02591,0.00011,0.00068,0.01254,0.00826,0.00025,0.00018,13.33,49.33,37.33,75,2023/11/23
Washington Examiner,0.03199,0.00007,0.00096,0.00983,0.02196,0.00026,0.00078,14.52,27.42,58.06,62,2023/11/23
