name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Fox News,0.03303,0.00011,0.00080,0.00402,0.01036,0.00563,0.00621,21.92,38.36,39.73,146,2023/11/22
NBC News,0.02746,0.00010,0.00090,0.01753,0.00359,0.00088,0.00032,12.0,42.0,46.0,50,2023/11/22
New York Post,0.09329,0.00038,0.00349,0.00378,0.03000,0.01261,0.03227,17.78,35.56,46.67,45,2023/11/22
Newsmax,0.01728,0.00014,0.00155,0.00775,0.00570,0.00023,0.00015,5.882,49.02,45.1,51,2023/11/22
One America News Network (OAN),0.00524,0.00009,0.00081,0.00286,0.00118,0.00014,0.00015,17.39,47.83,34.78,23,2023/11/22
Reuters,0.00173,0.00004,0.00029,0.00030,0.00049,0.00024,0.00004,0.00000,60.0,40.0,10,2023/11/22
The Epoch Times,0.00931,0.00011,0.00092,0.00339,0.00196,0.00033,0.00013,7.609,54.89,37.5,184,2023/11/22
The Hill,0.01993,0.00005,0.00034,0.00112,0.00518,0.00029,0.00010,4.0,44.0,52.0,25,2023/11/22
The Wall Street Journal,0.00996,0.00006,0.00065,0.00056,0.00361,0.00045,0.00029,12.12,60.61,27.27,66,2023/11/22
The Washington Times,0.05875,0.00014,0.00107,0.00707,0.03360,0.00401,0.00027,8.974,51.28,39.74,78,2023/11/22
Washington Examiner,0.01596,0.00005,0.00034,0.00048,0.00581,0.00139,0.00086,7.143,39.29,53.57,56,2023/11/22
