name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.00864,0.00016,0.00121,0.00144,0.00206,0.00190,0.00032,11.36,36.36,52.27,44,2023/11/02
Fox News,0.01507,0.00010,0.00058,0.00267,0.00482,0.00047,0.00056,12.99,33.12,53.9,154,2023/11/02
NBC News,0.05046,0.00064,0.00219,0.02312,0.01779,0.00639,0.00171,15.0,33.33,51.67,60,2023/11/02
New York Post,0.04916,0.00013,0.00093,0.00671,0.02610,0.00177,0.00047,12.24,30.61,57.14,49,2023/11/02
Newsmax,0.01203,0.00013,0.00074,0.00843,0.00128,0.00117,0.00027,10.0,52.0,38.0,50,2023/11/02
One America News Network (OAN),0.00423,0.00015,0.00116,0.00055,0.00110,0.00082,0.00010,13.04,43.48,43.48,23,2023/11/02
Reuters,0.00190,0.00003,0.00018,0.00081,0.00024,0.00011,0.00004,11.11,66.67,22.22,9,2023/11/02
The Epoch Times,0.01326,0.00009,0.00070,0.00464,0.00235,0.00068,0.00021,8.466,53.97,37.57,189,2023/11/02
The Hill,0.02702,0.00004,0.00026,0.00042,0.02028,0.00087,0.00006,8.0,44.0,48.0,25,2023/11/02
The Wall Street Journal,0.00637,0.00009,0.00071,0.00074,0.00075,0.00220,0.00017,13.64,66.67,19.7,66,2023/11/02
The Washington Times,0.01655,0.00006,0.00043,0.00388,0.00353,0.00327,0.00009,8.861,43.04,48.1,79,2023/11/02
Washington Examiner,0.04119,0.00007,0.00038,0.01762,0.01639,0.00081,0.00013,12.28,31.58,56.14,57,2023/11/02
