name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.02367,0.00010,0.00075,0.00047,0.02111,0.00085,0.00013,12.77,59.57,27.66,47,2023/07/19
Fox News,0.03374,0.00015,0.00096,0.00904,0.01751,0.00096,0.00314,12.32,35.51,52.17,138,2023/07/19
NBC News,0.03094,0.00012,0.00106,0.00984,0.00493,0.00086,0.00081,17.11,30.26,52.63,76,2023/07/19
New York Post,0.07765,0.00043,0.01336,0.00074,0.01076,0.00197,0.05751,14.29,30.61,55.1,49,2023/07/19
Newsmax,0.01538,0.00007,0.00061,0.00212,0.00620,0.00086,0.00011,7.843,41.18,50.98,51,2023/07/19
Newsweek,0.01773,0.00012,0.00109,0.00071,0.00619,0.00262,0.00044,9.459,41.89,48.65,74,2023/07/19
One America News Network (OAN),0.02227,0.00023,0.00099,0.00182,0.00495,0.00282,0.00034,16.67,41.67,41.67,24,2023/07/19
Reuters,0.00077,0.00003,0.00015,0.00016,0.00029,0.00005,0.00003,11.11,33.33,55.56,9,2023/07/19
The Epoch Times,0.01477,0.00017,0.00108,0.00268,0.00535,0.00029,0.00459,9.259,54.63,36.11,108,2023/07/19
The Hill,0.00677,0.00004,0.00023,0.00093,0.00170,0.00020,0.00006,2.857,34.29,62.86,35,2023/07/19
The New York Times,0.01887,0.00020,0.00149,0.00071,0.00360,0.00023,0.01280,7.273,58.18,34.55,55,2023/07/19
The Wall Street Journal,0.00253,0.00005,0.00033,0.00027,0.00075,0.00025,0.00009,15.15,59.09,25.76,66,2023/07/19
The Washington Post,0.02251,0.00006,0.00447,0.00080,0.00982,0.00032,0.00061,16.83,35.64,47.52,101,2023/07/19
The Washington Times,0.01618,0.00006,0.00043,0.00831,0.00322,0.00033,0.00019,8.451,45.07,46.48,71,2023/07/19
Washington Examiner,0.00866,0.00003,0.00021,0.00148,0.00170,0.00013,0.00026,8.197,31.15,60.66,61,2023/07/19
