name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.00421,0.00006,0.00073,0.00031,0.00169,0.00031,0.00019,16.67,47.92,35.42,48,2023/07/17
Fox News,0.04114,0.00008,0.00205,0.00936,0.02256,0.00137,0.00119,8.219,32.88,58.9,146,2023/07/17
NBC News,0.01772,0.00007,0.00210,0.00711,0.00224,0.00040,0.00529,17.81,23.29,58.9,73,2023/07/17
New York Post,0.02673,0.00011,0.00091,0.00071,0.00427,0.00851,0.00032,12.24,40.82,46.94,49,2023/07/17
Newsmax,0.03995,0.00018,0.00154,0.00109,0.02282,0.00265,0.00766,4.0,46.0,50.0,50,2023/07/17
Newsweek,0.02529,0.00014,0.00106,0.00480,0.00903,0.00295,0.00087,9.589,43.84,46.58,73,2023/07/17
One America News Network (OAN),0.02389,0.00024,0.00093,0.00107,0.00293,0.01146,0.00031,8.333,45.83,45.83,24,2023/07/17
Reuters,0.00084,0.00005,0.00039,0.00022,0.00043,0.00007,0.00006,30.0,40.0,30.0,10,2023/07/17
The Epoch Times,0.00486,0.00020,0.00141,0.00063,0.00263,0.00022,0.00108,10.68,60.19,29.13,103,2023/07/17
The Hill,0.01362,0.00006,0.00032,0.00387,0.00345,0.00020,0.00014,11.63,39.53,48.84,43,2023/07/17
The New York Times,0.00709,0.00011,0.00090,0.00057,0.00381,0.00044,0.00009,13.79,44.83,41.38,58,2023/07/17
The Wall Street Journal,0.00709,0.00004,0.00030,0.00223,0.00211,0.00020,0.00004,15.38,41.54,43.08,65,2023/07/17
The Washington Post,0.01068,0.00007,0.00036,0.00496,0.00145,0.00060,0.00010,14.74,28.42,56.84,95,2023/07/17
The Washington Times,0.01812,0.00014,0.00093,0.00355,0.00269,0.00183,0.00086,11.54,39.74,48.72,78,2023/07/17
Washington Examiner,0.01590,0.00005,0.00033,0.00180,0.00479,0.00035,0.00478,4.918,45.9,49.18,61,2023/07/17
