name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01087,0.00005,0.00041,0.00153,0.00544,0.00102,0.00009,16.67,39.58,43.75,48,2023/07/26
Fox News,0.01662,0.00009,0.00094,0.00138,0.00871,0.00035,0.00144,14.69,34.97,50.35,143,2023/07/26
NBC News,0.04454,0.00022,0.00211,0.01423,0.00868,0.00079,0.01903,18.18,20.78,61.04,77,2023/07/26
New York Post,0.10918,0.00252,0.02367,0.00283,0.03604,0.00113,0.05488,10.2,46.94,42.86,49,2023/07/26
Newsmax,0.02329,0.00014,0.00094,0.00218,0.00164,0.00293,0.00882,2.041,44.9,53.06,49,2023/07/26
Newsweek,0.03156,0.00017,0.00143,0.00131,0.01577,0.00052,0.01021,15.07,49.32,35.62,73,2023/07/26
One America News Network (OAN),0.00482,0.00033,0.00137,0.00109,0.00261,0.00052,0.00147,16.67,54.17,29.17,24,2023/07/26
Reuters,0.00200,0.00003,0.00032,0.00023,0.00064,0.00008,0.00004,10.0,50.0,40.0,10,2023/07/26
The Epoch Times,0.00537,0.00020,0.00125,0.00272,0.00168,0.00047,0.00012,13.73,50.0,36.27,102,2023/07/26
The Hill,0.00362,0.00004,0.00027,0.00082,0.00055,0.00022,0.00006,5.0,55.0,40.0,40,2023/07/26
The New York Times,0.01226,0.00011,0.00084,0.00067,0.00589,0.00257,0.00008,6.897,51.72,41.38,58,2023/07/26
The Wall Street Journal,0.00405,0.00005,0.00028,0.00019,0.00053,0.00222,0.00006,12.12,59.09,28.79,66,2023/07/26
The Washington Post,0.02330,0.00015,0.00069,0.01546,0.00856,0.00130,0.00033,13.0,50.0,37.0,100,2023/07/26
The Washington Times,0.03495,0.00013,0.00074,0.00275,0.02729,0.00419,0.00022,10.67,48.0,41.33,75,2023/07/26
Washington Examiner,0.02437,0.00009,0.00035,0.00927,0.00644,0.00199,0.00019,8.333,31.67,60.0,60,2023/07/26
