name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.00369,0.00008,0.00060,0.00083,0.00119,0.00026,0.00009,16.67,52.08,31.25,48,2023/07/14
Fox News,0.03577,0.00010,0.00097,0.00136,0.01840,0.00256,0.00087,11.97,37.32,50.7,142,2023/07/14
NBC News,0.04050,0.00011,0.00049,0.02411,0.01671,0.00088,0.00027,17.14,31.43,51.43,70,2023/07/14
New York Post,0.07793,0.00011,0.00198,0.02000,0.04070,0.00227,0.00190,10.2,28.57,61.22,49,2023/07/14
Newsmax,0.00887,0.00007,0.00050,0.00268,0.00130,0.00080,0.00015,6.0,36.0,58.0,50,2023/07/14
Newsweek,0.01458,0.00011,0.00078,0.00736,0.00264,0.00079,0.00032,10.81,32.43,56.76,74,2023/07/14
One America News Network (OAN),0.02522,0.00031,0.00179,0.00102,0.00304,0.00045,0.01253,4.167,62.5,33.33,24,2023/07/14
Reuters,0.04744,0.00004,0.00070,0.00029,0.03972,0.00015,0.00016,0.00000,60.0,40.0,10,2023/07/14
The Epoch Times,0.00735,0.00016,0.00113,0.00571,0.00143,0.00025,0.00092,11.54,61.54,26.92,104,2023/07/14
The Hill,0.01523,0.00006,0.00039,0.00126,0.00112,0.00551,0.00026,2.703,51.35,45.95,37,2023/07/14
The New York Times,0.01612,0.00019,0.00109,0.01194,0.00307,0.00034,0.00053,9.091,52.73,38.18,55,2023/07/14
The Wall Street Journal,0.00976,0.00006,0.00032,0.00144,0.00077,0.00489,0.00011,12.12,63.64,24.24,66,2023/07/14
The Washington Post,0.01004,0.00005,0.00032,0.00049,0.00209,0.00024,0.00337,12.63,35.79,51.58,95,2023/07/14
The Washington Times,0.01703,0.00010,0.00085,0.00312,0.00488,0.00235,0.00038,14.86,41.89,43.24,74,2023/07/14
Washington Examiner,0.01765,0.00005,0.00040,0.00154,0.00258,0.00278,0.00094,3.226,56.45,40.32,62,2023/07/14
