name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.00857,0.00017,0.00127,0.00561,0.00138,0.00095,0.00036,23.91,41.3,34.78,46,2023/07/29
Fox News,0.03555,0.00014,0.00155,0.00075,0.01204,0.00038,0.01336,15.49,37.32,47.18,142,2023/07/29
NBC News,0.05064,0.00028,0.00078,0.03441,0.00391,0.00247,0.00566,12.33,28.77,58.9,73,2023/07/29
New York Post,0.05625,0.00014,0.00133,0.00045,0.02635,0.00213,0.01494,6.122,40.82,53.06,49,2023/07/29
Newsmax,0.02707,0.00019,0.00132,0.01055,0.00206,0.00142,0.00990,4.0,46.0,50.0,50,2023/07/29
Newsweek,0.00895,0.00013,0.00108,0.00153,0.00372,0.00052,0.00015,14.49,52.17,33.33,69,2023/07/29
One America News Network (OAN),0.02344,0.00028,0.00148,0.00199,0.00545,0.00269,0.00244,8.333,29.17,62.5,24,2023/07/29
Reuters,0.01862,0.00006,0.00064,0.00137,0.00850,0.00081,0.00015,30.0,20.0,50.0,10,2023/07/29
The Epoch Times,0.00594,0.00016,0.00100,0.00065,0.00183,0.00049,0.00040,7.619,46.67,45.71,105,2023/07/29
The Hill,0.04698,0.00005,0.00058,0.01338,0.02888,0.00024,0.00036,2.5,30.0,67.5,40,2023/07/29
The New York Times,0.00940,0.00010,0.00083,0.00082,0.00502,0.00017,0.00007,19.64,44.64,35.71,56,2023/07/29
The Wall Street Journal,0.00673,0.00008,0.00056,0.00171,0.00319,0.00018,0.00036,13.24,64.71,22.06,68,2023/07/29
The Washington Post,0.02315,0.00014,0.00068,0.00330,0.00960,0.00052,0.00682,11.11,45.45,43.43,99,2023/07/29
The Washington Times,0.01632,0.00012,0.00059,0.00087,0.00089,0.00094,0.01212,12.33,50.68,36.99,73,2023/07/29
Washington Examiner,0.01490,0.00005,0.00041,0.00078,0.00596,0.00058,0.00320,7.692,40.0,52.31,65,2023/07/29
