name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.00284,0.00008,0.00063,0.00069,0.00095,0.00034,0.00010,16.67,47.92,35.42,48,2023/07/16
Fox News,0.01946,0.00007,0.00346,0.00042,0.00800,0.00080,0.00043,13.1,37.93,48.97,145,2023/07/16
NBC News,0.01348,0.00007,0.00072,0.00866,0.00190,0.00023,0.00029,20.29,24.64,55.07,69,2023/07/16
New York Post,0.05069,0.00030,0.01371,0.01339,0.00892,0.00094,0.00136,7.692,32.69,59.62,52,2023/07/16
Newsmax,0.00551,0.00028,0.00202,0.00107,0.00235,0.00118,0.00012,7.843,39.22,52.94,51,2023/07/16
Newsweek,0.03072,0.00017,0.00104,0.01061,0.00948,0.00221,0.00059,6.667,46.67,46.67,75,2023/07/16
One America News Network (OAN),0.01027,0.00025,0.00108,0.00136,0.00297,0.00122,0.00031,12.5,41.67,45.83,24,2023/07/16
Reuters,0.03687,0.00007,0.00026,0.00127,0.00195,0.01126,0.00022,20.0,50.0,30.0,10,2023/07/16
The Epoch Times,0.00431,0.00025,0.00175,0.00078,0.00209,0.00043,0.00065,11.54,56.73,31.73,104,2023/07/16
The Hill,0.02090,0.00005,0.00030,0.00233,0.01621,0.00021,0.00011,8.889,44.44,46.67,45,2023/07/16
The New York Times,0.00920,0.00013,0.00098,0.00057,0.00439,0.00093,0.00014,7.018,63.16,29.82,57,2023/07/16
The Wall Street Journal,0.00487,0.00004,0.00029,0.00028,0.00264,0.00023,0.00005,12.31,55.38,32.31,65,2023/07/16
The Washington Post,0.01845,0.00012,0.00069,0.00286,0.00813,0.00037,0.00014,13.19,42.86,43.96,91,2023/07/16
The Washington Times,0.03842,0.00173,0.01293,0.00432,0.01173,0.01302,0.01255,10.81,41.89,47.3,74,2023/07/16
Washington Examiner,0.02420,0.00013,0.00328,0.00212,0.00459,0.00335,0.00225,9.231,40.0,50.77,65,2023/07/16
