name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.02150,0.00021,0.00196,0.00279,0.00261,0.00716,0.00335,19.15,55.32,25.53,47,2023/07/03
Fox News,0.02479,0.00008,0.00068,0.00336,0.00950,0.00147,0.00319,11.72,44.83,43.45,145,2023/07/03
NBC News,0.01455,0.00007,0.00038,0.00560,0.00161,0.00054,0.00143,9.589,31.51,58.9,73,2023/07/03
New York Post,0.04881,0.00016,0.00257,0.00045,0.01194,0.00122,0.02798,24.44,28.89,46.67,45,2023/07/03
Newsmax,0.03478,0.00015,0.00089,0.01451,0.00611,0.00127,0.00025,3.922,54.9,41.18,51,2023/07/03
Newsweek,0.02567,0.00022,0.00148,0.00625,0.01062,0.00075,0.00035,5.714,50.0,44.29,70,2023/07/03
One America News Network (OAN),0.03934,0.00030,0.00165,0.00119,0.00279,0.00081,0.02601,41.67,37.5,20.83,24,2023/07/03
Reuters,0.00071,0.00003,0.00015,0.00021,0.00022,0.00007,0.00003,22.22,11.11,66.67,9,2023/07/03
The Epoch Times,0.01678,0.00025,0.00135,0.00266,0.00641,0.00041,0.00466,13.13,55.56,31.31,99,2023/07/03
The Guardian (US),0.03029,0.00016,0.00129,0.01552,0.00907,0.00543,0.00042,12.37,35.05,52.58,97,2023/07/03
The Hill,0.01614,0.00006,0.00033,0.00279,0.00916,0.00051,0.00016,7.692,43.59,48.72,39,2023/07/03
The New York Times,0.01490,0.00016,0.00120,0.00090,0.00129,0.00057,0.00844,13.33,44.44,42.22,45,2023/07/03
The Wall Street Journal,0.01549,0.00015,0.00099,0.00070,0.00101,0.00143,0.01148,12.31,58.46,29.23,65,2023/07/03
The Washington Post,0.02627,0.00012,0.00074,0.01025,0.00843,0.00334,0.00029,9.278,41.24,49.48,97,2023/07/03
The Washington Times,0.03410,0.00021,0.00083,0.00536,0.01061,0.00284,0.00103,13.89,44.44,41.67,72,2023/07/03
Washington Examiner,0.02459,0.00005,0.00027,0.01001,0.00437,0.00076,0.00021,8.065,38.71,53.23,62,2023/07/03
