name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01664,0.00017,0.00153,0.00272,0.00187,0.00217,0.00580,13.33,42.22,44.44,45,2023/07/04
Fox News,0.00869,0.00006,0.00042,0.00406,0.00145,0.00048,0.00023,13.85,45.38,40.77,130,2023/07/04
NBC News,0.02239,0.00011,0.00046,0.01001,0.00556,0.00084,0.00050,12.12,24.24,63.64,66,2023/07/04
New York Post,0.04686,0.00031,0.01121,0.01193,0.00662,0.00160,0.00468,15.56,33.33,51.11,45,2023/07/04
Newsmax,0.00817,0.00008,0.00050,0.00156,0.00292,0.00051,0.00011,8.0,32.0,60.0,50,2023/07/04
Newsweek,0.02859,0.00015,0.00101,0.01043,0.01020,0.00055,0.00027,7.143,44.29,48.57,70,2023/07/04
One America News Network (OAN),0.05319,0.00031,0.00166,0.01574,0.00330,0.00050,0.02602,8.333,54.17,37.5,24,2023/07/04
Reuters,0.00277,0.00003,0.00017,0.00092,0.00033,0.00026,0.00004,0.00000,60.0,40.0,10,2023/07/04
The Epoch Times,0.01235,0.00031,0.00141,0.00597,0.00503,0.00114,0.00030,12.75,51.96,35.29,102,2023/07/04
The Guardian (US),0.01899,0.00018,0.00151,0.00995,0.00647,0.00069,0.00416,11.88,35.64,52.48,101,2023/07/04
The Hill,0.01580,0.00006,0.00046,0.00079,0.01055,0.00028,0.00015,11.9,42.86,45.24,42,2023/07/04
The New York Times,0.02979,0.00011,0.00091,0.00675,0.02171,0.00016,0.00010,12.24,57.14,30.61,49,2023/07/04
The Wall Street Journal,0.00357,0.00010,0.00085,0.00037,0.00086,0.00052,0.00006,17.91,52.24,29.85,67,2023/07/04
The Washington Post,0.03351,0.00010,0.00177,0.00455,0.01940,0.00087,0.00038,20.41,34.69,44.9,98,2023/07/04
The Washington Times,0.02526,0.00010,0.00056,0.00642,0.00703,0.00176,0.00015,21.74,46.38,31.88,69,2023/07/04
Washington Examiner,0.03459,0.00015,0.00052,0.00362,0.02746,0.00059,0.00020,11.11,42.86,46.03,63,2023/07/04
