name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01126,0.00014,0.00053,0.00403,0.00164,0.00225,0.00029,4.255,36.17,59.57,47,2022/02/26
BBC,0.01579,0.00009,0.00055,0.00438,0.00876,0.00070,0.00042,5.769,53.85,40.38,52,2022/02/26
Fox News,0.01243,0.00008,0.00061,0.00084,0.00618,0.00058,0.00045,19.35,40.32,40.32,124,2022/02/26
NBC News,0.03186,0.00040,0.00157,0.00396,0.00212,0.00397,0.01799,12.96,33.33,53.7,54,2022/02/26
New York Post,0.04654,0.00009,0.00168,0.00100,0.03538,0.00290,0.00019,18.75,28.12,53.12,32,2022/02/26
Newsmax,0.03124,0.00020,0.00214,0.00604,0.00258,0.01738,0.00048,5.405,54.05,40.54,37,2022/02/26
Newsweek,0.00618,0.00010,0.00056,0.00131,0.00123,0.00053,0.00011,9.677,46.24,44.09,93,2022/02/26
One America News Network (OAN),0.00204,0.00006,0.00045,0.00025,0.00098,0.00009,0.00005,8.0,44.0,48.0,25,2022/02/26
Reuters,0.00118,0.00005,0.00030,0.00023,0.00041,0.00021,0.00005,0.00000,48.48,51.52,33,2022/02/26
The Epoch Times,0.00284,0.00011,0.00081,0.00045,0.00104,0.00013,0.00046,6.796,57.28,35.92,103,2022/02/26
The Guardian (US),0.03440,0.00013,0.00160,0.00339,0.00803,0.00134,0.00661,11.65,27.18,61.17,103,2022/02/26
The Hill,0.01121,0.00009,0.00035,0.00465,0.00087,0.00140,0.00012,16.67,40.0,43.33,30,2022/02/26
The New York Times,0.02295,0.00014,0.00134,0.01040,0.00462,0.00053,0.00064,10.77,49.23,40.0,65,2022/02/26
The Wall Street Journal,0.02045,0.00008,0.00113,0.00220,0.01125,0.00026,0.00075,13.04,52.17,34.78,69,2022/02/26
The Washington Post,0.00915,0.00007,0.00036,0.00534,0.00214,0.00020,0.00012,19.81,33.02,47.17,106,2022/02/26
The Washington Times,0.01936,0.00008,0.01260,0.00049,0.00392,0.00066,0.00017,15.62,31.25,53.12,32,2022/02/26
Washington Examiner,0.02896,0.00009,0.00064,0.00197,0.01647,0.00125,0.00022,2.985,40.3,56.72,67,2022/02/26
