name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01904,0.00017,0.00145,0.00514,0.00204,0.00286,0.00067,11.36,43.18,45.45,44,2022/02/01
BBC,0.04925,0.00017,0.00138,0.00987,0.03910,0.00063,0.00057,10.2,63.27,26.53,49,2022/02/01
Fox News,0.02332,0.00006,0.00111,0.00034,0.01745,0.00064,0.00020,16.81,48.74,34.45,119,2022/02/01
NBC News,0.03304,0.00012,0.00050,0.02734,0.00374,0.00055,0.00033,11.59,36.23,52.17,69,2022/02/01
New York Post,0.06444,0.00017,0.00588,0.00178,0.01806,0.00155,0.01946,24.14,17.24,58.62,29,2022/02/01
Newsmax,0.03084,0.00007,0.00054,0.00092,0.02183,0.00176,0.00085,2.703,43.24,54.05,37,2022/02/01
Newsweek,0.00836,0.00011,0.00067,0.00077,0.00125,0.00126,0.00235,6.796,52.43,40.78,103,2022/02/01
One America News Network (OAN),0.00526,0.00018,0.00146,0.00072,0.00163,0.00141,0.00014,12.0,64.0,24.0,25,2022/02/01
Reuters,0.00058,0.00003,0.00016,0.00011,0.00029,0.00004,0.00003,20.0,60.0,20.0,5,2022/02/01
The Epoch Times,0.00643,0.00007,0.00054,0.00035,0.00212,0.00103,0.00026,16.51,51.38,32.11,109,2022/02/01
The Guardian (US),0.01595,0.00020,0.00119,0.00489,0.00650,0.00037,0.00095,8.696,38.04,53.26,92,2022/02/01
The Hill,0.00816,0.00005,0.00034,0.00025,0.00293,0.00105,0.00134,3.333,40.0,56.67,30,2022/02/01
The New York Times,0.03596,0.00019,0.00130,0.00403,0.00401,0.00257,0.01513,8.065,54.84,37.1,62,2022/02/01
The Wall Street Journal,0.00727,0.00009,0.00069,0.00067,0.00102,0.00015,0.00123,19.7,50.0,30.3,66,2022/02/01
The Washington Post,0.02071,0.00008,0.00038,0.00942,0.00596,0.00078,0.00056,14.02,38.32,47.66,107,2022/02/01
The Washington Times,0.01744,0.00009,0.00045,0.00171,0.01026,0.00013,0.00013,3.448,51.72,44.83,29,2022/02/01
Washington Examiner,0.05537,0.00007,0.00046,0.01194,0.02951,0.00093,0.00048,3.03,42.42,54.55,66,2022/02/01
