name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01628,0.00012,0.00068,0.00153,0.00151,0.00690,0.00018,11.11,55.56,33.33,45,2023/10/10
Fox News,0.03851,0.00029,0.00108,0.01014,0.00564,0.00170,0.01374,14.38,41.83,43.79,153,2023/10/10
NBC News,0.04247,0.00014,0.00053,0.01710,0.00637,0.01092,0.00025,13.33,30.0,56.67,60,2023/10/10
New York Post,0.08793,0.00131,0.02157,0.02283,0.02393,0.00230,0.01315,20.0,22.22,57.78,45,2023/10/10
Newsmax,0.01576,0.00009,0.00080,0.00544,0.00220,0.00106,0.00008,4.0,38.0,58.0,50,2023/10/10
One America News Network (OAN),0.03562,0.00028,0.00094,0.01979,0.00367,0.00164,0.00092,17.39,47.83,34.78,23,2023/10/10
Reuters,0.01274,0.00011,0.00060,0.00378,0.00119,0.00191,0.00016,0.00000,20.0,80.0,10,2023/10/10
The Epoch Times,0.01182,0.00014,0.00089,0.00083,0.00134,0.00223,0.00496,9.474,55.26,35.26,190,2023/10/10
The Hill,0.01529,0.00008,0.00042,0.00199,0.00060,0.00315,0.00028,4.167,29.17,66.67,24,2023/10/10
The Wall Street Journal,0.00380,0.00005,0.00031,0.00035,0.00137,0.00040,0.00006,13.24,51.47,35.29,68,2023/10/10
The Washington Times,0.03172,0.00011,0.00061,0.00300,0.00516,0.00758,0.00208,8.0,45.33,46.67,75,2023/10/10
Washington Examiner,0.02233,0.00006,0.00031,0.00531,0.00267,0.00360,0.00015,1.695,37.29,61.02,59,2023/10/10
