name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.02125,0.00025,0.00174,0.00311,0.00498,0.00387,0.00022,16.67,39.58,43.75,48,2023/10/12
Fox News,0.04104,0.00020,0.00540,0.00389,0.00871,0.00291,0.00867,11.84,32.24,55.92,152,2023/10/12
NBC News,0.03351,0.00014,0.00063,0.02289,0.00437,0.00123,0.00033,11.11,41.27,47.62,63,2023/10/12
New York Post,0.09645,0.00035,0.02512,0.00171,0.02486,0.00338,0.03080,15.56,40.0,44.44,45,2023/10/12
Newsmax,0.01122,0.00008,0.00057,0.00417,0.00149,0.00109,0.00008,6.0,54.0,40.0,50,2023/10/12
One America News Network (OAN),0.04015,0.00015,0.00065,0.01351,0.00544,0.00692,0.00018,17.39,43.48,39.13,23,2023/10/12
Reuters,0.01343,0.00004,0.00028,0.00800,0.00079,0.00062,0.00005,0.00000,40.0,60.0,10,2023/10/12
The Epoch Times,0.00677,0.00012,0.00075,0.00320,0.00148,0.00036,0.00024,7.609,60.33,32.07,184,2023/10/12
The Hill,0.00740,0.00018,0.00042,0.00158,0.00155,0.00037,0.00018,12.0,48.0,40.0,25,2023/10/12
The Wall Street Journal,0.00262,0.00009,0.00066,0.00044,0.00075,0.00065,0.00005,15.94,52.17,31.88,69,2023/10/12
The Washington Times,0.03911,0.00013,0.00062,0.00419,0.00986,0.01331,0.00016,13.33,48.0,38.67,75,2023/10/12
Washington Examiner,0.00910,0.00008,0.00037,0.00236,0.00154,0.00035,0.00010,3.279,36.07,60.66,61,2023/10/12
