name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01058,0.00009,0.00076,0.00096,0.00174,0.00224,0.00019,6.818,50.0,43.18,44,2023/10/23
Fox News,0.02026,0.00009,0.00057,0.00194,0.00785,0.00069,0.00230,18.3,37.91,43.79,153,2023/10/23
NBC News,0.04427,0.00010,0.00055,0.01130,0.02564,0.00037,0.00025,9.091,36.36,54.55,55,2023/10/23
New York Post,0.07722,0.00027,0.00769,0.00402,0.00948,0.01265,0.03522,24.44,26.67,48.89,45,2023/10/23
Newsmax,0.01535,0.00016,0.00102,0.00375,0.00137,0.00536,0.00011,4.0,44.0,52.0,50,2023/10/23
One America News Network (OAN),0.00626,0.00018,0.00129,0.00115,0.00140,0.00021,0.00088,8.696,52.17,39.13,23,2023/10/23
Reuters,0.01117,0.00004,0.00020,0.00287,0.00074,0.00078,0.00005,10.0,60.0,30.0,10,2023/10/23
The Epoch Times,0.00693,0.00017,0.00110,0.00388,0.00174,0.00033,0.00017,8.152,56.52,35.33,184,2023/10/23
The Hill,0.01083,0.00004,0.00018,0.00047,0.00622,0.00216,0.00005,0.00000,33.33,66.67,27,2023/10/23
The Wall Street Journal,0.01185,0.00008,0.00053,0.00028,0.00891,0.00015,0.00006,14.49,65.22,20.29,69,2023/10/23
The Washington Times,0.01201,0.00008,0.00049,0.00361,0.00278,0.00046,0.00011,15.38,46.15,38.46,78,2023/10/23
Washington Examiner,0.02052,0.00014,0.00041,0.01619,0.00614,0.00055,0.00019,3.774,43.4,52.83,53,2023/10/23
