name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.03134,0.00020,0.00532,0.00581,0.00489,0.00161,0.00050,10.42,41.67,47.92,48,2023/10/31
Fox News,0.02899,0.00022,0.00564,0.00450,0.00629,0.00078,0.01005,12.1,34.39,53.5,157,2023/10/31
NBC News,0.06259,0.00036,0.00184,0.02170,0.02444,0.00088,0.01223,15.38,30.77,53.85,52,2023/10/31
New York Post,0.09052,0.00411,0.02482,0.00503,0.02781,0.00222,0.04185,24.49,14.29,61.22,49,2023/10/31
Newsmax,0.01561,0.00016,0.00095,0.00421,0.00267,0.00053,0.00205,3.922,47.06,49.02,51,2023/10/31
One America News Network (OAN),0.04205,0.00103,0.00227,0.03338,0.00617,0.01318,0.00060,13.04,43.48,43.48,23,2023/10/31
Reuters,0.01129,0.00007,0.00027,0.01060,0.00077,0.00042,0.00010,10.0,20.0,70.0,10,2023/10/31
The Epoch Times,0.00859,0.00010,0.00075,0.00278,0.00207,0.00036,0.00010,7.447,52.66,39.89,188,2023/10/31
The Hill,0.00442,0.00003,0.00024,0.00029,0.00136,0.00011,0.00005,4.348,47.83,47.83,23,2023/10/31
The Wall Street Journal,0.00511,0.00006,0.00039,0.00026,0.00075,0.00257,0.00007,15.15,57.58,27.27,66,2023/10/31
The Washington Times,0.03867,0.00009,0.00053,0.00199,0.02943,0.00036,0.00011,6.667,36.0,57.33,75,2023/10/31
Washington Examiner,0.02323,0.00009,0.00052,0.00250,0.00678,0.00072,0.00016,7.273,34.55,58.18,55,2023/10/31
