name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.02379,0.00020,0.00160,0.00192,0.01625,0.00120,0.00024,12.77,44.68,42.55,47,2023/10/07
Fox News,0.04394,0.00018,0.00455,0.00105,0.01355,0.00326,0.01696,12.5,43.06,44.44,144,2023/10/07
NBC News,0.02370,0.00009,0.00054,0.01090,0.00195,0.00198,0.00160,10.53,31.58,57.89,76,2023/10/07
New York Post,0.03258,0.00009,0.00151,0.00070,0.01621,0.00068,0.00181,14.29,33.33,52.38,42,2023/10/07
Newsmax,0.00808,0.00014,0.00117,0.00117,0.00135,0.00113,0.00011,2.0,36.0,62.0,50,2023/10/07
One America News Network (OAN),0.00269,0.00008,0.00051,0.00032,0.00059,0.00048,0.00011,13.04,47.83,39.13,23,2023/10/07
Reuters,0.00919,0.00004,0.00021,0.00380,0.00068,0.00038,0.00006,0.00000,20.0,80.0,10,2023/10/07
The Epoch Times,0.01316,0.00013,0.00094,0.00345,0.00158,0.00126,0.00320,6.452,56.45,37.1,186,2023/10/07
The Hill,0.03146,0.00008,0.00046,0.00029,0.00295,0.02076,0.00016,12.0,32.0,56.0,25,2023/10/07
The New York Times,0.01832,0.00010,0.00070,0.00088,0.00948,0.00255,0.00013,15.52,53.45,31.03,58,2023/10/07
The Wall Street Journal,0.00299,0.00007,0.00053,0.00062,0.00090,0.00019,0.00025,10.61,59.09,30.3,66,2023/10/07
The Washington Times,0.03634,0.00013,0.00078,0.02302,0.00621,0.00322,0.00071,11.39,39.24,49.37,79,2023/10/07
Washington Examiner,0.05987,0.00010,0.00512,0.00162,0.04629,0.00020,0.00395,10.71,41.07,48.21,56,2023/10/07
