name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.04096,0.00016,0.00138,0.00095,0.03272,0.00114,0.00022,15.56,37.78,46.67,45,2023/10/26
Fox News,0.01777,0.00007,0.00056,0.00114,0.00774,0.00095,0.00048,12.0,41.33,46.67,150,2023/10/26
NBC News,0.05984,0.00025,0.00165,0.04158,0.01443,0.00099,0.00311,8.333,41.67,50.0,48,2023/10/26
New York Post,0.08434,0.00055,0.04076,0.01004,0.02221,0.00357,0.00314,19.05,30.95,50.0,42,2023/10/26
Newsmax,0.01954,0.00006,0.00043,0.00054,0.01581,0.00035,0.00007,4.0,42.0,54.0,50,2023/10/26
One America News Network (OAN),0.01516,0.00011,0.00068,0.00156,0.00120,0.00321,0.00011,4.348,69.57,26.09,23,2023/10/26
Reuters,0.00070,0.00023,0.00169,0.00039,0.00158,0.00014,0.00008,10.0,40.0,50.0,10,2023/10/26
The Epoch Times,0.00918,0.00008,0.00045,0.00272,0.00315,0.00048,0.00033,12.11,51.05,36.84,190,2023/10/26
The Hill,0.00433,0.00010,0.00104,0.00029,0.00181,0.00018,0.00014,7.407,40.74,51.85,27,2023/10/26
The Wall Street Journal,0.00200,0.00005,0.00030,0.00020,0.00092,0.00020,0.00005,16.67,54.55,28.79,66,2023/10/26
The Washington Times,0.03040,0.00009,0.00098,0.00466,0.00969,0.00295,0.00023,12.66,37.97,49.37,79,2023/10/26
Washington Examiner,0.01780,0.00004,0.00028,0.00051,0.01258,0.00039,0.00007,5.455,34.55,60.0,55,2023/10/26
