name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.02462,0.00016,0.00105,0.00516,0.00641,0.00316,0.00054,22.22,35.56,42.22,45,2023/10/30
Fox News,0.02833,0.00011,0.00053,0.00390,0.00846,0.00042,0.00795,16.98,38.99,44.03,159,2023/10/30
NBC News,0.06368,0.00028,0.00090,0.02174,0.02141,0.00093,0.01516,16.36,25.45,58.18,55,2023/10/30
New York Post,0.07808,0.00022,0.00953,0.00213,0.01766,0.00530,0.01817,13.04,30.43,56.52,46,2023/10/30
Newsmax,0.02844,0.00023,0.00130,0.02155,0.00222,0.00117,0.00018,3.922,45.1,50.98,51,2023/10/30
One America News Network (OAN),0.00616,0.00018,0.00126,0.00174,0.00118,0.00062,0.00021,13.04,34.78,52.17,23,2023/10/30
Reuters,0.00359,0.00005,0.00039,0.00082,0.00046,0.00045,0.00005,10.0,60.0,30.0,10,2023/10/30
The Epoch Times,0.01175,0.00014,0.00081,0.00584,0.00190,0.00065,0.00009,7.487,60.96,31.55,187,2023/10/30
The Hill,0.00584,0.00004,0.00028,0.00022,0.00072,0.00211,0.00010,8.0,48.0,44.0,25,2023/10/30
The Wall Street Journal,0.00296,0.00006,0.00054,0.00033,0.00085,0.00019,0.00006,15.15,59.09,25.76,66,2023/10/30
The Washington Times,0.01495,0.00010,0.00066,0.00250,0.00566,0.00054,0.00015,7.5,41.25,51.25,80,2023/10/30
Washington Examiner,0.01779,0.00007,0.00043,0.00124,0.00968,0.00044,0.00012,5.769,40.38,53.85,52,2023/10/30
