name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.02913,0.00048,0.01519,0.00183,0.01260,0.00120,0.00510,14.89,38.3,46.81,47,2023/10/28
Fox News,0.02341,0.00014,0.00625,0.00254,0.00695,0.00214,0.00019,19.35,39.35,41.29,155,2023/10/28
NBC News,0.03817,0.00024,0.00074,0.02358,0.00465,0.00054,0.00612,16.0,30.0,54.0,50,2023/10/28
New York Post,0.07993,0.00029,0.00446,0.00636,0.02460,0.00158,0.03683,19.57,34.78,45.65,46,2023/10/28
Newsmax,0.01854,0.00023,0.00103,0.00550,0.00176,0.00554,0.00015,6.0,36.0,58.0,50,2023/10/28
One America News Network (OAN),0.00409,0.00014,0.00088,0.00168,0.00083,0.00030,0.00014,13.64,40.91,45.45,22,2023/10/28
Reuters,0.01866,0.00007,0.00027,0.00505,0.00207,0.00127,0.00008,0.00000,20.0,80.0,10,2023/10/28
The Epoch Times,0.00994,0.00010,0.00064,0.00426,0.00168,0.00130,0.00009,8.108,57.84,34.05,185,2023/10/28
The Hill,0.00632,0.00003,0.00020,0.00029,0.00340,0.00028,0.00006,0.00000,56.0,44.0,25,2023/10/28
The New York Times,0.01262,0.00022,0.00142,0.00412,0.00173,0.00365,0.00137,12.73,56.36,30.91,55,2023/10/28
The Wall Street Journal,0.00497,0.00007,0.00061,0.00107,0.00089,0.00039,0.00013,19.4,52.24,28.36,67,2023/10/28
The Washington Times,0.01664,0.00010,0.00066,0.00464,0.00527,0.00042,0.00012,7.895,46.05,46.05,76,2023/10/28
Washington Examiner,0.01348,0.00008,0.00068,0.00163,0.00202,0.00268,0.00017,4.762,42.86,52.38,63,2023/10/28
