name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01360,0.00006,0.00062,0.00462,0.00249,0.00136,0.00019,13.33,46.67,40.0,45,2023/10/04
Fox News,0.04466,0.00012,0.00405,0.00975,0.02023,0.00281,0.00200,12.33,35.62,52.05,146,2023/10/04
NBC News,0.02735,0.00015,0.00074,0.01632,0.01046,0.00074,0.00043,12.5,34.72,52.78,72,2023/10/04
New York Post,0.03982,0.00016,0.00121,0.00070,0.00618,0.01798,0.00548,10.87,32.61,56.52,46,2023/10/04
Newsmax,0.00740,0.00011,0.00075,0.00366,0.00097,0.00097,0.00033,8.0,40.0,52.0,50,2023/10/04
Newsweek,0.02777,0.00015,0.00110,0.00691,0.00339,0.00601,0.00066,10.0,53.75,36.25,80,2023/10/04
One America News Network (OAN),0.00470,0.00006,0.00061,0.00021,0.00098,0.00020,0.00007,4.348,60.87,34.78,23,2023/10/04
Reuters,0.00280,0.00004,0.00040,0.00042,0.00052,0.00013,0.00031,10.0,40.0,50.0,10,2023/10/04
The Epoch Times,0.01179,0.00009,0.00068,0.00069,0.00401,0.00144,0.00300,6.452,58.6,34.95,186,2023/10/04
The Hill,0.04716,0.00004,0.00031,0.00418,0.02934,0.00054,0.00017,5.405,27.03,67.57,37,2023/10/04
The Wall Street Journal,0.01285,0.00006,0.00059,0.00057,0.00194,0.00028,0.00744,12.12,53.03,34.85,66,2023/10/04
The Washington Times,0.01730,0.00007,0.00051,0.00184,0.01093,0.00064,0.00011,9.091,50.65,40.26,77,2023/10/04
Washington Examiner,0.03526,0.00011,0.01338,0.00101,0.02017,0.00024,0.00021,8.197,42.62,49.18,61,2023/10/04
