name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.02639,0.00015,0.00147,0.00088,0.00400,0.00252,0.00494,8.511,51.06,40.43,47,2023/10/11
Fox News,0.03885,0.00011,0.00063,0.00547,0.00771,0.00765,0.00550,16.56,37.58,45.86,157,2023/10/11
NBC News,0.03839,0.00016,0.00064,0.01901,0.00460,0.01038,0.00072,13.11,27.87,59.02,61,2023/10/11
New York Post,0.04244,0.00008,0.00044,0.00374,0.00374,0.01301,0.00025,11.11,33.33,55.56,45,2023/10/11
Newsmax,0.01128,0.00009,0.00063,0.00196,0.00097,0.00160,0.00014,0.00000,50.0,50.0,50,2023/10/11
One America News Network (OAN),0.04886,0.00008,0.00161,0.00135,0.04130,0.00037,0.00132,17.39,47.83,34.78,23,2023/10/11
Reuters,0.05331,0.00011,0.00061,0.01985,0.01384,0.00109,0.00008,0.00000,20.0,80.0,10,2023/10/11
The Epoch Times,0.01088,0.00013,0.00079,0.00090,0.00151,0.00216,0.00279,10.58,58.2,31.22,189,2023/10/11
The Hill,0.02265,0.00007,0.00049,0.00399,0.00655,0.00137,0.00013,0.00000,44.0,56.0,25,2023/10/11
The Wall Street Journal,0.00267,0.00005,0.00031,0.00050,0.00042,0.00055,0.00005,10.29,55.88,33.82,68,2023/10/11
The Washington Times,0.04108,0.00009,0.00054,0.00607,0.02435,0.00122,0.00023,9.877,48.15,41.98,81,2023/10/11
Washington Examiner,0.01676,0.00006,0.00043,0.00273,0.00727,0.00091,0.00013,5.085,42.37,52.54,59,2023/10/11
