name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01617,0.00025,0.00192,0.00224,0.00522,0.00172,0.00033,11.63,30.23,58.14,43,2023/10/18
Fox News,0.04130,0.00018,0.00433,0.00522,0.00944,0.00154,0.01342,11.26,31.79,56.95,151,2023/10/18
NBC News,0.02911,0.00011,0.00156,0.01072,0.00408,0.00168,0.00221,12.73,30.91,56.36,55,2023/10/18
New York Post,0.04252,0.00019,0.00201,0.00618,0.00746,0.00232,0.00829,15.56,33.33,51.11,45,2023/10/18
Newsmax,0.00444,0.00010,0.00055,0.00121,0.00085,0.00067,0.00009,0.00000,44.0,56.0,50,2023/10/18
One America News Network (OAN),0.00378,0.00034,0.00221,0.00118,0.00172,0.00060,0.00013,4.348,65.22,30.43,23,2023/10/18
Reuters,0.01968,0.00005,0.00027,0.01835,0.00079,0.00039,0.00007,0.00000,30.0,70.0,10,2023/10/18
The Epoch Times,0.01675,0.00011,0.00079,0.00323,0.00974,0.00020,0.00024,8.021,55.61,36.36,187,2023/10/18
The Hill,0.01759,0.00022,0.00266,0.00053,0.00377,0.00026,0.00502,6.897,41.38,51.72,29,2023/10/18
The Wall Street Journal,0.01469,0.00009,0.00074,0.00056,0.00782,0.00097,0.00029,4.286,72.86,22.86,70,2023/10/18
The Washington Times,0.01505,0.00011,0.00059,0.00901,0.00161,0.00046,0.00024,6.25,50.0,43.75,80,2023/10/18
Washington Examiner,0.04704,0.00013,0.00079,0.01708,0.01960,0.00090,0.00024,7.273,30.91,61.82,55,2023/10/18
