name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01521,0.00023,0.00147,0.00296,0.00172,0.00539,0.00021,12.5,41.67,45.83,48,2023/10/08
Fox News,0.03796,0.00017,0.00541,0.00093,0.01521,0.00208,0.00922,15.49,34.51,50.0,142,2023/10/08
NBC News,0.02772,0.00016,0.00077,0.01269,0.00170,0.00121,0.00837,11.11,36.51,52.38,63,2023/10/08
New York Post,0.07862,0.00013,0.00371,0.00853,0.03896,0.00115,0.00309,22.22,17.78,60.0,45,2023/10/08
Newsmax,0.05336,0.00020,0.00102,0.00999,0.02566,0.00445,0.00031,4.0,30.0,66.0,50,2023/10/08
One America News Network (OAN),0.00501,0.00008,0.00050,0.00036,0.00055,0.00062,0.00084,13.04,43.48,43.48,23,2023/10/08
Reuters,0.00624,0.00004,0.00018,0.00123,0.00037,0.00067,0.00005,0.00000,10.0,90.0,10,2023/10/08
The Epoch Times,0.01144,0.00016,0.00099,0.00221,0.00178,0.00157,0.00306,6.316,54.74,38.95,190,2023/10/08
The Hill,0.03416,0.00007,0.00038,0.01056,0.00294,0.01208,0.00012,3.571,39.29,57.14,28,2023/10/08
The New York Times,0.02348,0.00011,0.00105,0.00191,0.00337,0.00068,0.00502,13.21,45.28,41.51,53,2023/10/08
The Wall Street Journal,0.00792,0.00006,0.00034,0.00147,0.00087,0.00144,0.00005,13.04,49.28,37.68,69,2023/10/08
The Washington Times,0.03855,0.00011,0.00077,0.01782,0.01157,0.00187,0.00058,8.537,43.9,47.56,82,2023/10/08
Washington Examiner,0.04517,0.00005,0.00147,0.00133,0.03590,0.00017,0.00008,5.172,34.48,60.34,58,2023/10/08
