name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.00443,0.00019,0.00092,0.00087,0.00126,0.00055,0.00024,13.04,41.3,45.65,46,2023/10/22
Fox News,0.02392,0.00009,0.00054,0.00245,0.01291,0.00174,0.00024,19.74,42.11,38.16,152,2023/10/22
NBC News,0.04667,0.00018,0.00091,0.01422,0.02333,0.00065,0.00037,11.48,37.7,50.82,61,2023/10/22
New York Post,0.07062,0.00029,0.01988,0.00330,0.01306,0.00263,0.00436,11.11,28.89,60.0,45,2023/10/22
Newsmax,0.03337,0.00009,0.00053,0.00904,0.00115,0.01016,0.00011,0.00000,41.18,58.82,51,2023/10/22
One America News Network (OAN),0.00970,0.00017,0.00129,0.00185,0.00164,0.00026,0.00089,8.696,47.83,43.48,23,2023/10/22
Reuters,0.03482,0.00005,0.00025,0.01817,0.00470,0.00042,0.00007,0.00000,40.0,60.0,10,2023/10/22
The Epoch Times,0.00921,0.00020,0.00122,0.00410,0.00199,0.00048,0.00021,7.447,61.17,31.38,188,2023/10/22
The Hill,0.02078,0.00004,0.00052,0.00022,0.00623,0.00223,0.00027,0.00000,55.56,44.44,27,2023/10/22
The New York Times,0.01839,0.00023,0.00123,0.00847,0.00261,0.00107,0.00012,10.0,48.0,42.0,50,2023/10/22
The Wall Street Journal,0.00233,0.00008,0.00054,0.00044,0.00073,0.00049,0.00006,15.71,57.14,27.14,70,2023/10/22
The Washington Times,0.00711,0.00008,0.00044,0.00145,0.00222,0.00056,0.00007,12.82,50.0,37.18,78,2023/10/22
Washington Examiner,0.04216,0.00043,0.01529,0.01440,0.01714,0.00371,0.00319,6.557,36.07,57.38,61,2023/10/22
