name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.04330,0.00016,0.00054,0.04242,0.00456,0.00088,0.00030,14.29,26.53,59.18,49,2023/06/17
Fox News,0.03876,0.00013,0.00586,0.00251,0.01731,0.00262,0.00095,6.383,41.84,51.77,141,2023/06/17
NBC News,0.03216,0.00022,0.00100,0.01843,0.00599,0.00078,0.00068,9.231,30.77,60.0,65,2023/06/17
New York Post,0.08088,0.00022,0.01488,0.00613,0.03062,0.00801,0.00951,24.44,20.0,55.56,45,2023/06/17
Newsmax,0.00894,0.00007,0.00045,0.00355,0.00193,0.00033,0.00045,2.041,44.9,53.06,49,2023/06/17
Newsweek,0.01298,0.00011,0.00098,0.00331,0.00229,0.00071,0.00018,14.08,35.21,50.7,71,2023/06/17
One America News Network (OAN),0.00671,0.00010,0.00040,0.00333,0.00125,0.00021,0.00013,21.74,34.78,43.48,23,2023/06/17
Reuters,0.01000,0.00010,0.00060,0.00260,0.00131,0.00137,0.00012,25.0,28.57,46.43,28,2023/06/17
The Epoch Times,0.02252,0.00014,0.00110,0.00296,0.01062,0.00066,0.00484,10.58,58.65,30.77,104,2023/06/17
The Guardian (US),0.02517,0.00020,0.00098,0.00404,0.00703,0.00141,0.00921,10.31,36.08,53.61,97,2023/06/17
The Hill,0.02740,0.00005,0.00047,0.01538,0.00779,0.00140,0.00027,2.273,45.45,52.27,44,2023/06/17
The New York Times,0.01550,0.00029,0.00154,0.00311,0.00543,0.00038,0.00034,11.54,57.69,30.77,52,2023/06/17
The Wall Street Journal,0.02108,0.00005,0.00065,0.00056,0.01525,0.00012,0.00036,18.46,52.31,29.23,65,2023/06/17
The Washington Post,0.00722,0.00006,0.00053,0.00091,0.00117,0.00046,0.00146,15.91,47.73,36.36,88,2023/06/17
The Washington Times,0.00715,0.00013,0.00056,0.00230,0.00212,0.00027,0.00016,6.849,45.21,47.95,73,2023/06/17
Washington Examiner,0.02129,0.00023,0.01386,0.00371,0.00345,0.00037,0.00325,10.94,46.88,42.19,64,2023/06/17
