name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.05757,0.00018,0.00057,0.04185,0.01582,0.00150,0.00083,8.0,30.0,62.0,50,2023/06/13
BBC,0.00740,0.00016,0.00125,0.00047,0.00342,0.00089,0.00016,8.511,48.94,42.55,47,2023/06/13
Fox News,0.03339,0.00012,0.00100,0.01281,0.01000,0.00064,0.00358,14.29,35.0,50.71,140,2023/06/13
NBC News,0.03058,0.00021,0.00136,0.01458,0.00214,0.00151,0.00345,9.375,28.12,62.5,64,2023/06/13
New York Post,0.08812,0.00024,0.00755,0.00751,0.02446,0.00090,0.02832,17.78,26.67,55.56,45,2023/06/13
Newsmax,0.02131,0.00017,0.00062,0.00594,0.00723,0.00127,0.00013,4.0,46.0,50.0,50,2023/06/13
Newsweek,0.00407,0.00006,0.00049,0.00073,0.00104,0.00026,0.00014,12.86,51.43,35.71,70,2023/06/13
One America News Network (OAN),0.00193,0.00013,0.00044,0.00038,0.00092,0.00019,0.00015,17.39,52.17,30.43,23,2023/06/13
Reuters,0.01663,0.00005,0.00038,0.00158,0.00422,0.00023,0.00298,21.62,45.95,32.43,37,2023/06/13
The Epoch Times,0.00409,0.00028,0.00204,0.00127,0.00252,0.00045,0.00019,8.0,52.0,40.0,100,2023/06/13
The Hill,0.00456,0.00003,0.00018,0.00017,0.00139,0.00060,0.00004,5.0,42.5,52.5,40,2023/06/13
The New York Times,0.00623,0.00016,0.00134,0.00053,0.00148,0.00168,0.00042,13.46,61.54,25.0,52,2023/06/13
The Wall Street Journal,0.02999,0.00021,0.00772,0.00036,0.01392,0.00059,0.01308,10.94,57.81,31.25,64,2023/06/13
The Washington Post,0.02219,0.00005,0.00028,0.00202,0.01407,0.00162,0.00013,12.24,45.92,41.84,98,2023/06/13
The Washington Times,0.01926,0.00006,0.00039,0.01118,0.00258,0.00053,0.00012,4.167,43.06,52.78,72,2023/06/13
Washington Examiner,0.01065,0.00009,0.00029,0.00484,0.00083,0.00316,0.00041,5.263,52.63,42.11,57,2023/06/13
