name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.05271,0.00019,0.00072,0.04359,0.00693,0.00111,0.00037,14.29,38.78,46.94,49,2023/06/10
BBC,0.01703,0.00023,0.00150,0.00937,0.00205,0.00167,0.00033,22.92,35.42,41.67,48,2023/06/10
Fox News,0.02520,0.00008,0.00234,0.00410,0.01225,0.00102,0.00040,15.6,34.04,50.35,141,2023/06/10
NBC News,0.04628,0.00010,0.00041,0.01484,0.00640,0.00051,0.00779,7.937,31.75,60.32,63,2023/06/10
Newsmax,0.00325,0.00008,0.00059,0.00080,0.00098,0.00026,0.00006,4.0,48.0,48.0,50,2023/06/10
Newsweek,0.00894,0.00007,0.00065,0.00035,0.00468,0.00033,0.00012,7.246,44.93,47.83,69,2023/06/10
One America News Network (OAN),0.00119,0.00004,0.00026,0.00019,0.00039,0.00011,0.00007,13.04,60.87,26.09,23,2023/06/10
Reuters,0.00552,0.00005,0.00030,0.00053,0.00089,0.00155,0.00005,18.18,48.48,33.33,33,2023/06/10
The Epoch Times,0.00873,0.00022,0.00142,0.00065,0.00704,0.00021,0.00012,8.081,59.6,32.32,99,2023/06/10
The Guardian (US),0.01608,0.00013,0.00094,0.00180,0.00201,0.00375,0.00367,16.33,37.76,45.92,98,2023/06/10
The Hill,0.01986,0.00003,0.00037,0.01219,0.00235,0.00017,0.00013,10.26,35.9,53.85,39,2023/06/10
The New York Times,0.02655,0.00018,0.00130,0.00622,0.00321,0.00815,0.00033,9.836,59.02,31.15,61,2023/06/10
The Wall Street Journal,0.00199,0.00006,0.00045,0.00022,0.00094,0.00009,0.00006,18.18,51.52,30.3,66,2023/06/10
The Washington Post,0.02087,0.00006,0.00147,0.00295,0.00616,0.00027,0.00459,14.77,47.73,37.5,88,2023/06/10
The Washington Times,0.03496,0.00039,0.00112,0.02317,0.01688,0.00172,0.00197,6.757,50.0,43.24,74,2023/06/10
Washington Examiner,0.05575,0.00013,0.01353,0.00582,0.02469,0.00068,0.00031,5.263,40.35,54.39,57,2023/06/10
