name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.04382,0.00019,0.00072,0.04021,0.00331,0.00216,0.00090,14.0,28.0,58.0,50,2023/06/20
BBC,0.02592,0.00016,0.00181,0.00598,0.00503,0.00308,0.00332,17.02,46.81,36.17,47,2023/06/20
Fox News,0.01945,0.00005,0.00039,0.00038,0.01122,0.00114,0.00016,13.95,34.88,51.16,129,2023/06/20
NBC News,0.02622,0.00014,0.00090,0.01421,0.00438,0.00051,0.00161,12.31,24.62,63.08,65,2023/06/20
New York Post,0.04173,0.00018,0.00283,0.01022,0.00262,0.00313,0.01687,14.58,31.25,54.17,48,2023/06/20
Newsmax,0.01945,0.00015,0.00099,0.00069,0.00145,0.01384,0.00031,6.122,57.14,36.73,49,2023/06/20
Newsweek,0.00613,0.00010,0.00088,0.00097,0.00155,0.00038,0.00032,12.86,44.29,42.86,70,2023/06/20
One America News Network (OAN),0.00209,0.00005,0.00032,0.00040,0.00050,0.00014,0.00031,8.696,65.22,26.09,23,2023/06/20
Reuters,0.00376,0.00006,0.00040,0.00082,0.00127,0.00014,0.00018,17.07,43.9,39.02,41,2023/06/20
The Epoch Times,0.01795,0.00022,0.00131,0.00101,0.00276,0.00614,0.00455,8.491,56.6,34.91,106,2023/06/20
The Hill,0.01034,0.00003,0.00022,0.00234,0.00055,0.00083,0.00008,5.263,34.21,60.53,38,2023/06/20
The New York Times,0.02448,0.00014,0.00239,0.00830,0.00444,0.00031,0.00019,16.98,54.72,28.3,53,2023/06/20
The Wall Street Journal,0.00667,0.00005,0.00032,0.00054,0.00322,0.00010,0.00005,14.06,53.12,32.81,64,2023/06/20
The Washington Post,0.03885,0.00009,0.00058,0.00420,0.01395,0.00298,0.00955,14.29,33.67,52.04,98,2023/06/20
The Washington Times,0.02243,0.00011,0.00050,0.00215,0.00451,0.01161,0.00021,9.722,50.0,40.28,72,2023/06/20
Washington Examiner,0.03488,0.00024,0.01457,0.00696,0.00690,0.00043,0.00340,6.557,39.34,54.1,61,2023/06/20
