name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.05036,0.00014,0.00107,0.00196,0.01103,0.01781,0.00162,11.11,48.89,40.0,45,2023/06/27
Fox News,0.02803,0.00009,0.00217,0.00233,0.01123,0.00095,0.00421,17.57,29.05,53.38,148,2023/06/27
NBC News,0.03790,0.00011,0.00049,0.01165,0.00805,0.00559,0.00033,13.64,33.33,53.03,66,2023/06/27
New York Post,0.06428,0.00030,0.02179,0.00098,0.02643,0.00375,0.00559,9.524,21.43,69.05,42,2023/06/27
Newsmax,0.03680,0.00011,0.00041,0.00529,0.00141,0.01840,0.00013,5.882,37.25,56.86,51,2023/06/27
Newsweek,0.02063,0.00015,0.00522,0.00509,0.00519,0.00046,0.00031,14.29,44.29,41.43,70,2023/06/27
One America News Network (OAN),0.03407,0.00021,0.00075,0.01970,0.00203,0.01113,0.00094,13.04,52.17,34.78,23,2023/06/27
Reuters,0.01153,0.00003,0.00035,0.00022,0.00707,0.00013,0.00006,33.33,33.33,33.33,9,2023/06/27
The Epoch Times,0.01316,0.00018,0.00151,0.00075,0.00177,0.00049,0.00539,7.547,63.21,29.25,106,2023/06/27
The Guardian (US),0.06910,0.00061,0.00532,0.01221,0.02999,0.00086,0.02258,14.89,35.11,50.0,94,2023/06/27
The Hill,0.01666,0.00005,0.00028,0.00530,0.00824,0.00041,0.00010,2.632,47.37,50.0,38,2023/06/27
The New York Times,0.00693,0.00014,0.00088,0.00299,0.00154,0.00021,0.00010,13.46,50.0,36.54,52,2023/06/27
The Wall Street Journal,0.00280,0.00012,0.00113,0.00084,0.00168,0.00014,0.00028,16.92,64.62,18.46,65,2023/06/27
The Washington Post,0.03267,0.00025,0.00076,0.00831,0.01198,0.00052,0.00602,17.2,39.78,43.01,93,2023/06/27
The Washington Times,0.01631,0.00020,0.00072,0.00352,0.00203,0.00254,0.00109,9.459,50.0,40.54,74,2023/06/27
Washington Examiner,0.01774,0.00006,0.00040,0.00176,0.00317,0.00022,0.00922,11.29,43.55,45.16,62,2023/06/27
