name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.04337,0.00015,0.00053,0.04039,0.00311,0.00197,0.00029,6.0,36.0,58.0,50,2023/06/18
BBC,0.02360,0.00012,0.00127,0.00771,0.00179,0.00264,0.00582,10.64,51.06,38.3,47,2023/06/18
Fox News,0.03175,0.00021,0.00137,0.00083,0.00689,0.00210,0.01478,14.07,45.93,40.0,135,2023/06/18
NBC News,0.02016,0.00015,0.00080,0.01111,0.00414,0.00074,0.00058,13.04,33.33,53.62,69,2023/06/18
New York Post,0.02812,0.00009,0.00078,0.00528,0.00228,0.00154,0.00941,13.33,44.44,42.22,45,2023/06/18
Newsmax,0.00794,0.00006,0.00049,0.00097,0.00089,0.00078,0.00013,4.0,42.0,54.0,50,2023/06/18
Newsweek,0.01133,0.00010,0.00090,0.00299,0.00227,0.00046,0.00032,16.9,39.44,43.66,71,2023/06/18
Reuters,0.01797,0.00013,0.00087,0.01262,0.00288,0.00054,0.00014,18.18,33.33,48.48,33,2023/06/18
The Epoch Times,0.01840,0.00023,0.00191,0.00049,0.01163,0.00062,0.00501,11.0,60.0,29.0,100,2023/06/18
The Guardian (US),0.03445,0.00011,0.00067,0.00950,0.00829,0.01134,0.00074,15.22,33.7,51.09,92,2023/06/18
The Hill,0.00524,0.00003,0.00023,0.00086,0.00113,0.00121,0.00005,4.762,42.86,52.38,42,2023/06/18
The New York Times,0.02643,0.00023,0.00290,0.00505,0.00358,0.00067,0.00035,7.692,63.46,28.85,52,2023/06/18
The Wall Street Journal,0.02825,0.00008,0.00094,0.00513,0.01398,0.00115,0.00045,13.85,58.46,27.69,65,2023/06/18
The Washington Post,0.01714,0.00005,0.00059,0.00035,0.00737,0.00046,0.00139,20.69,39.08,40.23,87,2023/06/18
The Washington Times,0.01256,0.00007,0.00064,0.00283,0.00520,0.00026,0.00036,10.26,44.87,44.87,78,2023/06/18
Washington Examiner,0.02084,0.00022,0.01363,0.00358,0.00309,0.00045,0.00320,7.692,53.85,38.46,65,2023/06/18
